advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Charles Goerens		441313569220539	Facebook	d048	2019-02-17	LU	Luxembourg	11	1	13767	3552	35	2
Chris Bernard		764820513891336	Facebook	d048	2019-02-17	LU	Luxembourg	2	1	1180	236	23	0
Piraten Lëtzebuerg		183148710560	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	476	238	4	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	140	70	0	0
Council of the European Union		147547541961576	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	113	56	0	0
Le Monde		14892757589	Facebook	d048	2019-02-17	LU	Luxembourg	6	1	79	31	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d048	2019-02-17	LU	Luxembourg	3	1	21	8	0	0
Assistance au Financement Humanitaire		2057244924390350	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	21	0	1	0
FT Transact		643057169228509	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	19	9	0	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	d048	2019-02-17	LU	Luxembourg	2	1	11	5	0	0
Régime sans sel.fr		812443362193137	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	11	2	0	0
Animal Matters	Animal Matters	1439364926329185	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	10	2	0	0
Sumatran Orangutan Society (SOS)	Sumatran Orangutan Society	352804059518	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	7	1	0	0
Petition For A New Nobel Prize For The Fight Against Climate Change	Helene Costa - Petition For A New Nobel Prize For the Fight Against Climate Change	2412593152099304	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	5	1	0	0
VoteWatch Europe		355087424564148	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	3	0	0	0
Soviet Visuals		1160495674016675	Facebook	d048	2019-02-17	LU	Luxembourg	6	1	3	0	0	0
Banque mondiale		155174084508744	Facebook	d048	2019-02-17	LU	Luxembourg	7	1	2	0	0	0
FT Content Solutions		1220981994590364	Facebook	d048	2019-02-17	LU	Luxembourg	2	1	2	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d048	2019-02-17	LU	Luxembourg	2	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	0	0	0	0
YOGA BURN		146316959083110	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	0	0	0	0
RSM MBA		110428762358678	Facebook	d048	2019-02-17	LU	Luxembourg	2	1	0	0	0	0
International Panel of Parliamentarians for Freedom of Religion or Belief		1647745268803165	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	0	0	0	0
Harvard Business Review		10423517786	Facebook	d048	2019-02-17	LU	Luxembourg	1	1	0	0	0	0
Columbia Alumni Association		195421575197	Facebook	d048	2019-02-17	LU	Luxembourg	2	1	0	0	0	0
