advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	35_44	35-44	AT	Austria	3	1	273023	136512	1452	343
Harald Vilimsky	FPÖ	547597092025909	Facebook	35_44	35-44	AT	Austria	4	1	145222	52012	254	42
Werner Kogler	Die Grünen	133612666671985	Facebook	35_44	35-44	AT	Austria	2	1	134022	51496	1339	268
SPÖ	SPÖ	77393060080	Facebook	35_44	35-44	AT	Austria	23	1	128780	46166	1723	311
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	35_44	35-44	AT	Austria	12	1	69616	15235	370	24
European Parliament	European Parliament	178362315106	Facebook	35_44	35-44	AT	Austria	1	1	45476	22738	113	22
Andreas Schieder	SPÖ	290881691011354	Facebook	35_44	35-44	AT	Austria	3	1	18955	9099	215	89
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	35_44	35-44	AT	Austria	8	1	18633	4246	184	0
Claudia Gamon	NEOS	447992848717452	Facebook	35_44	35-44	AT	Austria	2	1	17609	3522	175	35
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	35_44	35-44	AT	Austria	1	1	15727	3145	156	31
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	35_44	35-44	AT	Austria	2	1	15099	3019	73	10
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	35_44	35-44	AT	Austria	3	1	14061	3365	151	22
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	35_44	35-44	AT	Austria	4	1	12929	3099	75	0
Peter Hametner	Peter Hametner	388385461980020	Facebook	35_44	35-44	AT	Austria	1	1	11051	2210	21	0
kontrast.at	kontrast.at	1079650008770485	Facebook	35_44	35-44	AT	Austria	1	1	11036	2207	21	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	35_44	35-44	AT	Austria	13	1	10905	2071	259	0
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	35_44	35-44	AT	Austria	2	1	10109	2021	39	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	35_44	35-44	AT	Austria	3	1	5136	2269	60	0
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	35_44	35-44	AT	Austria	3	1	3955	1883	56	0
Herwig Mahr	Freiheitlicher Landtagsklub Oberösterreich	212990319049096	Facebook	35_44	35-44	AT	Austria	1	1	2773	1386	27	0
Die Tiroler Grünen	Die Tiroler Grünen	112941499555	Facebook	35_44	35-44	AT	Austria	2	1	2436	487	48	0
Sebastian Bohrn Mena	Tierschutzvolksbegehren	1583324305255890	Facebook	35_44	35-44	AT	Austria	5	1	2354	378	83	0
Europäisches Parlament Österreich	Europäisches Parlament Österreich	124468054313069	Facebook	35_44	35-44	AT	Austria	1	1	1996	998	19	0
Wirtschaftskammer	Wirtschaftskammer	125946327466544	Facebook	35_44	35-44	AT	Austria	1	1	1890	378	3	0
Markus Ornig	NEOS Wien	1604393142995063	Facebook	35_44	35-44	AT	Austria	1	1	1378	275	27	0
