advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	1	1	96	48	0	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	4	1	47	14	0	0
European Parliament	European Parliament	178362315106	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	1	1	44	22	0	0
Приоритети	БЗНС	1163987410423594	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	5	1	30	8	0	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	2	1	25	7	0	0
Демократична България	Демократична България	995342840629890	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	3	1	24	11	0	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	2	1	24	4	0	0
European Commission	European Commission	107898832590939	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	2	1	24	12	0	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	2	1	7	2	0	0
informo.bg	informo.bg	262524054082832	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	1	1	7	3	0	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	2	1	6	2	0	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	1	1	5	1	0	0
ВМРО Горна Оряховица		245988949432379	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	1	1	4	0	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	2	1	2	0	0	0
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	1	1	2	0	0	0
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	1	1	0	0	0	0
INBOX	New Digital Media	369693523475596	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	1	1	0	0	0	0
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	u45_54	unknown (45-54)	BG	Bulgaria	1	1	0	0	0	0
