advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	d138	2019-05-18	SI	Slovenia	34	1	49486	11666	1369	0
European Parliament	European Parliament	178362315106	Facebook	d138	2019-05-18	SI	Slovenia	1	1	24999	5000	49	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	d138	2019-05-18	SI	Slovenia	1	1	24999	5000	49	0
Patricija Šulin	SDS - Slovenska demokratska stranka	1541413339429015	Facebook	d138	2019-05-18	SI	Slovenia	3	1	19999	4000	99	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	d138	2019-05-18	SI	Slovenia	4	1	8325	2664	131	0
Časopis Slovenec	Slovenska ljudska stranka (SLS)	240130223029252	Facebook	d138	2019-05-18	SI	Slovenia	2	1	7498	2999	98	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	d138	2019-05-18	SI	Slovenia	2	1	7498	2999	99	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	d138	2019-05-18	SI	Slovenia	1	1	2499	500	49	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	d138	2019-05-18	SI	Slovenia	3	1	1918	892	2	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	d138	2019-05-18	SI	Slovenia	3	1	1498	0	148	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	d138	2019-05-18	SI	Slovenia	2	1	996	0	98	0
European Commission	European Commission	107898832590939	Facebook	d138	2019-05-18	SI	Slovenia	2	1	787	393	1	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	d138	2019-05-18	SI	Slovenia	1	1	704	352	1	0
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	d138	2019-05-18	SI	Slovenia	1	1	499	0	49	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	d138	2019-05-18	SI	Slovenia	1	1	296	59	0	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	d138	2019-05-18	SI	Slovenia	1	1	5	1	0	0
Luca Vidoni	Luca Onorio Vidoni	392986254173330	Facebook	d138	2019-05-18	SI	Slovenia	1	1	2	0	0	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	d138	2019-05-18	SI	Slovenia	1	1	1	0	0	0
