advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Future Innovation SRL		AR474748779908562944	Google	w019	Week 19	30	1	125700229	12569731	277622	4990
AMERISOFT SRL		AR573801583431647232	Google	w019	Week 19	136	1	110156111	11002603	10639	764
CDU Christlich Demokratische Union		AR68737343799951360	Google	w019	Week 19	4840	1	61866904	2167500	447034	26137
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	w019	Week 19	115	1	46134393	4577437	191651	3824
SOCIALDEMOKRATIET		AR271193993235136512	Google	w019	Week 19	92	1	45787261	4556726	940364	17185
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	w019	Week 19	91	1	40572464	4032395	388780	19559
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	w019	Week 19	31	1	37750000	3770000	5600	450
Det Konservative Folkeparti		AR40969452518375424	Google	w019	Week 19	281	1	34396000	3179999	263530	5099
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	w019	Week 19	9	1	31620191	3161800	133199	2269
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	w019	Week 19	323	1	30765916	2890250	55998	1813
Freiheitliche Partei Österreich		AR333020356698701824	Google	w019	Week 19	45	1	27610722	2752943	175026	3101
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	w019	Week 19	196	1	24451157	2343159	346799	7060
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	w019	Week 19	1834	1	21356040	972036	62588	267
Open Vld		AR369049153717665792	Google	w019	Week 19	396	1	21174523	1809880	98427	3152
Párbeszéd Magyarországért		AR567356246269624320	Google	w019	Week 19	14	1	18224996	1817714	50236	903
Slovenska demokratska stranka		AR170068335415787520	Google	w019	Week 19	44	1	18147500	1803749	2818	71
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	w019	Week 19	36	1	18040738	1794999	3578	260
Sloboda a Solidarita		AR242125929453715456	Google	w019	Week 19	212	1	17690000	1609999	18249	849
mmb media agentur d.o.o.		AR524572049809604608	Google	w019	Week 19	1309	1	14843226	645714	44108	0
NEA DEMOKRATIA		AR351183464155840512	Google	w019	Week 19	8	1	14210000	1420000	62100	1200
Mediabrands Digital OÜ		AR530356305605427200	Google	w019	Week 19	340	1	13119999	1069999	17450	50
COALICION CANARIA		AR489541609348661248	Google	w019	Week 19	1046	1	11270000	90000	52749	49
Partido Socialista Obrero Español de Castilla y León		AR476313110076981248	Google	w019	Week 19	9	1	11160000	1110000	1350	100
Občanska demokraticka strana		AR386241117529571328	Google	w019	Week 19	47	1	10574428	1020000	36893	642
Nye Borgerlige		AR447862147196649472	Google	w019	Week 19	1	1	9999999	999999	499	49
