advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	d124	2019-05-04	SE	Sweden	11	1	764722	324589	6830	1458
Centerpartiet	Centerpartiet	12690894340	Facebook	d124	2019-05-04	SE	Sweden	65	1	229519	85847	1788	459
Liberalerna	Liberalerna	132266740623	Facebook	d124	2019-05-04	SE	Sweden	58	1	214516	80024	1279	328
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	d124	2019-05-04	SE	Sweden	12	1	162989	31333	1091	206
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	d124	2019-05-04	SE	Sweden	68	1	157471	43531	1505	426
Saco	Saco	133910158381	Facebook	d124	2019-05-04	SE	Sweden	23	1	111296	22559	585	150
EU-kommissionen i Sverige		155824787799	Facebook	d124	2019-05-04	SE	Sweden	18	1	107209	52236	472	121
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	d124	2019-05-04	SE	Sweden	54	1	106953	22826	759	170
Facebook Nordic	Facebook	334318366655425	Facebook	d124	2019-05-04	SE	Sweden	3	1	98579	48352	447	91
Plan International Sverige		382243262003	Facebook	d124	2019-05-04	SE	Sweden	146	1	78875	20598	487	111
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	d124	2019-05-04	SE	Sweden	12	1	73229	17382	636	192
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	d124	2019-05-04	SE	Sweden	14	1	63059	14605	512	124
Tomas Tobé	Moderaterna	1829725353928210	Facebook	d124	2019-05-04	SE	Sweden	11	1	49696	14333	459	132
Linköpingsmoderaterna	Moderaterna Linköping	108239705998001	Facebook	d124	2019-05-04	SE	Sweden	8	1	41331	7999	86	16
Johan Nissinen		429354810518636	Facebook	d124	2019-05-04	SE	Sweden	1	1	33333	13333	308	61
CIVIL RIGHTS DEFENDERS	CIVIL RIGHTS DEFENDERS	128452220525979	Facebook	d124	2019-05-04	SE	Sweden	4	1	32499	7250	300	67
Slöseriombudsmannen	Skattebetalarna	408171019221426	Facebook	d124	2019-05-04	SE	Sweden	3	1	32498	8000	69	13
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	d124	2019-05-04	SE	Sweden	3	1	28694	13193	518	122
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	d124	2019-05-04	SE	Sweden	8	1	28522	9261	264	85
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	d124	2019-05-04	SE	Sweden	2	1	25453	5090	23	4
Grön Ungdom		113234935374946	Facebook	d124	2019-05-04	SE	Sweden	1	1	24999	12499	115	23
Gustav Hemming	Centerpartiet	722853564439941	Facebook	d124	2019-05-04	SE	Sweden	5	1	24544	5181	119	34
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	d124	2019-05-04	SE	Sweden	6	1	23529	5039	222	50
Linköpings kommun	Blomgren David Gunnar	116787001729336	Facebook	d124	2019-05-04	SE	Sweden	1	1	21739	8695	201	40
KDU Sverige	KDU Sverige	177549278946958	Facebook	d124	2019-05-04	SE	Sweden	3	1	21165	5583	195	51
