advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	3148	1391	6	2
Mark Durkan	Fine Gael	2002340613394109	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	928	464	6	2
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	822	300	2	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	u35_44	unknown (35-44)	IE	Ireland	6	1	669	157	7	1
Green Party Ireland	Green Party Ireland	108339693065	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	395	79	0	0
Social Democrats	Social Democrats	1012851375393300	Facebook	u35_44	unknown (35-44)	IE	Ireland	13	1	345	81	1	0
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	211	42	2	0
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	u35_44	unknown (35-44)	IE	Ireland	7	1	139	31	2	0
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	u35_44	unknown (35-44)	IE	Ireland	3	1	128	34	0	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	125	31	0	0
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	u35_44	unknown (35-44)	IE	Ireland	6	1	111	20	2	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	108	19	1	0
Jen Cummins Social Democrats	Social Democrats	359027571515876	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	95	19	0	0
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	u35_44	unknown (35-44)	IE	Ireland	4	1	91	18	1	0
Paddy Monahan Soc Dems	Social Democrats	243736776300023	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	90	18	0	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	73	14	0	0
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	61	30	0	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	49	20	0	0
Adrienne Wallace - People Before Profit	Wallace Adrienne Catherine	1555518121383424	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	43	7	1	0
Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	29	14	0	0
Eoin Barry For Laois Council 2019	Barry Eoin	469695723432344	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	28	5	0	0
Cllr.June Murphy Social Democrat candidate	Social Democrats	196651674600841	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	25	12	0	0
Owen Hanley	Owen Hanley	234006030801926	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	24	4	0	0
Liam Boyle Labour	Ó BAOILL ANDREW	555153594978666	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	23	4	0	0
Daniel Whooley - Ongar	Ben O'Leary Fitzpatrick 	566106640523884	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	23	4	0	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	21	4	0	0
Paul Nolan - Social Democrats Meath East	King John	1838758749501583	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	19	6	0	0
Malachy Hand - FF Local Election Candidate for South Roscommon	Hand Malachy	949185501928800	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	17	0	1	0
European Commission	European Commission	107898832590939	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	16	8	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	15	7	0	0
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	13	2	0	0
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	12	2	0	0
Sharon Nolan	Nolan Sharon Kathryn	399903233737537	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	12	2	0	0
Dublin  Bay South Greens	Dublin Bay South Green Party	474701085946722	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	10	0	0	0
Mairéad Farrell - Sinn Féin	Farrell Mairead	213927028776676	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	9	0	0	0
Sam O'Connor - Balbriggan & Skerries	O'Connor Samuel Simon	1002067016657679	Facebook	u35_44	unknown (35-44)	IE	Ireland	3	1	9	0	0	0
Kate O'Connell TD	O'Connell Kate	203442726495682	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	9	0	0	0
Aidan Farrelly Social Democrats	Farrelly Aidan	1907649435989003	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	8	0	0	0
Luke Crowley-Holland	CROWLEY-HOLLAND LUKE	404745130303486	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	7	0	0	0
Fintan Brett	Brett Fintan Peter	345949292941023	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	7	1	0	0
Aontú	Toibin Peadar Pol	1052704411520149	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	6	1	0	0
Fiona Nolan Fianna Fáil	Sweeney Simon Martin	2220109951652114	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	5	0	0	0
Beckha Doyle - Social Democrat for Scarriff & Killaloe	Beckha Doyle For Scarriff Killaloe	286051255266972	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	5	0	0	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	u35_44	unknown (35-44)	IE	Ireland	4	1	2	0	0	0
Declan Burke - Fianna Fáil - Tallaght Central	Burke Declan	666587086733858	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	2	0	0	0
Cllr Kevin Daly	Daly Kevin	344182612453224	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	2	0	0	0
Julie O'Leary	O'Leary Julie	1395595887405642	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	2	0	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	1	0	0	0
Buncrana & South Inishowen Sinn Féin	Ni Bhroin Sinead	620153045086951	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	1	0	0	0
Clare Claffey Social Democrats	Social Democrats Laois Offaly	289004898593218	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	1	0	0	0
West Cork People Before Profit Alliance	O'Sullivan Vanessa	174190439384938	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	1	0	0	0
