advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Charles Goerens		441313569220539	Facebook	d049	2019-02-18	LU	Luxembourg	11	1	13767	3552	35	2
Kialo		729627343834501	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	2587	1294	11	2
Chris Bernard		764820513891336	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	555	111	11	0
Piraten Lëtzebuerg		183148710560	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	476	238	4	0
Assistance au Financement Humanitaire		2057244924390350	Facebook	d049	2019-02-18	LU	Luxembourg	2	1	311	58	7	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	140	70	0	0
Council of the European Union		147547541961576	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	113	56	0	0
Le Monde		14892757589	Facebook	d049	2019-02-18	LU	Luxembourg	6	1	79	31	0	0
Antoine Deymier - Objectif Trader		262641694144122	Facebook	d049	2019-02-18	LU	Luxembourg	2	1	22	0	2	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d049	2019-02-18	LU	Luxembourg	3	1	21	8	0	0
Let's Shop		232205540763784	Facebook	d049	2019-02-18	LU	Luxembourg	5	1	21	0	1	0
FT Transact		643057169228509	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	19	9	0	0
Animal Matters	Animal Matters	1439364926329185	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	10	2	0	0
Petition For A New Nobel Prize For The Fight Against Climate Change	Helene Costa - Petition For A New Nobel Prize For the Fight Against Climate Change	2412593152099304	Facebook	d049	2019-02-18	LU	Luxembourg	2	1	8	1	0	0
Sumatran Orangutan Society (SOS)	Sumatran Orangutan Society	352804059518	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	7	1	0	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	3	1	0	0
VoteWatch Europe		355087424564148	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	3	0	0	0
Soviet Visuals		1160495674016675	Facebook	d049	2019-02-18	LU	Luxembourg	6	1	3	0	0	0
Banque mondiale		155174084508744	Facebook	d049	2019-02-18	LU	Luxembourg	7	1	2	0	0	0
FT Content Solutions		1220981994590364	Facebook	d049	2019-02-18	LU	Luxembourg	2	1	2	0	0	0
Resonate Productions - musical journalism		1405480796154561	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d049	2019-02-18	LU	Luxembourg	2	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	0	0	0	0
YOGA BURN		146316959083110	Facebook	d049	2019-02-18	LU	Luxembourg	1	1	0	0	0	0
RSM MBA		110428762358678	Facebook	d049	2019-02-18	LU	Luxembourg	2	1	0	0	0	0
