advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Conservatives	The Conservative Party	8807334278	Facebook	50_100	50 - 100	UK	United Kingdom	728	1	266182	41875	12934	0
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	50_100	50 - 100	UK	United Kingdom	281	1	151637	34430	4992	0
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	50_100	50 - 100	UK	United Kingdom	18	1	87624	19851	319	0
GMB Union	GMB Union	103295786760891	Facebook	50_100	50 - 100	UK	United Kingdom	5	1	39548	12562	88	0
38 Degrees	38 Degrees	200006375787	Facebook	50_100	50 - 100	UK	United Kingdom	7	1	22487	6358	124	0
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	50_100	50 - 100	UK	United Kingdom	15	1	17988	5273	266	0
People's Vote UK	People's Vote	748608695327755	Facebook	50_100	50 - 100	UK	United Kingdom	11	1	15817	4032	195	0
The Labour Party	The Labour Party	25749647410	Facebook	50_100	50 - 100	UK	United Kingdom	2	1	15509	3101	35	0
School Cuts	National Education Union	871798409656672	Facebook	50_100	50 - 100	UK	United Kingdom	7	1	11165	2171	124	0
West Midlands Labour	The Labour Party	1243222025739706	Facebook	50_100	50 - 100	UK	United Kingdom	4	1	10855	2636	71	0
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	50_100	50 - 100	UK	United Kingdom	5	1	10855	2171	88	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	50_100	50 - 100	UK	United Kingdom	13	1	10854	4342	230	0
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	50_100	50 - 100	UK	United Kingdom	8	1	10234	2326	142	0
InFacts	InFacts	678120165658753	Facebook	50_100	50 - 100	UK	United Kingdom	2	1	7909	1550	35	0
Alex Salmond	Slainte Media	136191876445102	Facebook	50_100	50 - 100	UK	United Kingdom	1	1	7754	1550	17	0
Scottish Green Party	Scottish Green Party	17999726169	Facebook	50_100	50 - 100	UK	United Kingdom	1	1	7754	1550	17	0
Global Optimism	Global Optimism	2062802910474026	Facebook	50_100	50 - 100	UK	United Kingdom	1	1	7754	1550	17	0
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	50_100	50 - 100	UK	United Kingdom	1	1	7754	1550	17	0
Global Justice Now	Global Justice Now	6707857033	Facebook	50_100	50 - 100	UK	United Kingdom	1	1	7754	1550	17	0
Pledge for the Future	Pledge for the Future	266157764008126	Facebook	50_100	50 - 100	UK	United Kingdom	12	1	7442	1395	213	0
London Green Party	London Green Party	175350485880358	Facebook	50_100	50 - 100	UK	United Kingdom	9	1	6977	1395	159	0
Renew	Renew  Party	1923371311278106	Facebook	50_100	50 - 100	UK	United Kingdom	6	1	3411	620	106	0
East Midlands Labour	The Labour Party	1104066886293096	Facebook	50_100	50 - 100	UK	United Kingdom	3	1	3101	1085	53	0
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	50_100	50 - 100	UK	United Kingdom	3	1	3101	1085	53	0
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	50_100	50 - 100	UK	United Kingdom	2	1	3101	1550	35	0
