age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
65_	65+	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	56	1	199850	69896	1066	18
65_	65+	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	22	1	188378	76843	527	77
65_	65+	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	42	1	145635	66858	309	90
65_	65+	BG	Bulgaria	България на Труда и Разума - БТР		709384432421964	Facebook	9	1	142919	43809	289	21
65_	65+	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	10	1	137436	46391	293	67
65_	65+	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	16	1	124269	39922	410	41
65_	65+	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	14	1	115357	28134	293	0
65_	65+	BG	Bulgaria	informo.bg	informo.bg	262524054082832	Facebook	6	1	112624	53519	225	31
65_	65+	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	49	1	106096	44817	463	112
65_	65+	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	20	1	101401	19810	508	0
65_	65+	BG	Bulgaria	European Parliament		178362315106	Facebook	28	1	89994	41830	339	62
65_	65+	BG	Bulgaria	Европейски парламент в България		163350039852	Facebook	1	1	62715	25086	627	125
65_	65+	BG	Bulgaria	За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	21	1	57549	12662	387	0
65_	65+	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	13	1	57496	14827	212	0
65_	65+	BG	Bulgaria	Volen Siderov		48268614826	Facebook	20	1	54736	13121	245	0
65_	65+	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	12	1	45107	14580	205	14
65_	65+	BG	Bulgaria	Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	9	1	40512	12529	146	0
65_	65+	BG	Bulgaria	Радан Кънев	Радан Кънев	1461853244069926	Facebook	8	1	36530	9042	137	0
65_	65+	BG	Bulgaria	Valeri Simeonov		1967166133516609	Facebook	3	1	29623	6403	71	0
65_	65+	BG	Bulgaria	Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	4	1	29001	6606	78	0
65_	65+	BG	Bulgaria	Кеворк Кеворкян		490656127781163	Facebook	1	1	26489	13245	23	0
