advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	d127	2019-05-07	DK	Denmark	221	1	787014	283776	6829	1546
European Parliament		178362315106	Facebook	d127	2019-05-07	DK	Denmark	3	1	433332	216666	4686	937
SF	SF	74796954245	Facebook	d127	2019-05-07	DK	Denmark	12	1	344985	77999	3948	870
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	d127	2019-05-07	DK	Denmark	41	1	289668	114172	2116	980
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	d127	2019-05-07	DK	Denmark	2	1	254541	100907	3469	730
Niels Fuglsang		264009771074617	Facebook	d127	2019-05-07	DK	Denmark	16	1	205984	65000	1122	374
Lizette Risgaard		547601668763372	Facebook	d127	2019-05-07	DK	Denmark	27	1	168211	68781	1425	318
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	d127	2019-05-07	DK	Denmark	489	1	166037	35827	1306	231
Enhedslisten	Enhedslisten	223040066022	Facebook	d127	2019-05-07	DK	Denmark	3	1	149998	60000	803	401
Socialdemokratiet		41459763029	Facebook	d127	2019-05-07	DK	Denmark	15	1	143806	35261	1902	454
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	d127	2019-05-07	DK	Denmark	4	1	131665	53333	2298	680
Zetland	Zetland	341299649231023	Facebook	d127	2019-05-07	DK	Denmark	3	1	109997	24999	334	147
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	d127	2019-05-07	DK	Denmark	15	1	103818	21055	809	178
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	d127	2019-05-07	DK	Denmark	109	1	103597	25298	386	77
Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	d127	2019-05-07	DK	Denmark	10	1	79990	34000	1136	508
Red Barnet		67571270393	Facebook	d127	2019-05-07	DK	Denmark	3	1	63331	12666	312	102
Britt Bager	Bager Britt	460055244123143	Facebook	d127	2019-05-07	DK	Denmark	13	1	62330	13559	824	173
Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	d127	2019-05-07	DK	Denmark	11	1	58483	12994	107	24
Greenpeace Danmark	Greenpeace Danmark	55365680705	Facebook	d127	2019-05-07	DK	Denmark	5	1	56811	11142	230	83
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	d127	2019-05-07	DK	Denmark	16	1	45140	14142	361	80
Danmarks Socialdemokratiske Ungdom (DSU)	DSU	126084211821	Facebook	d127	2019-05-07	DK	Denmark	2	1	37499	7499	234	66
Marie Bjerre		242091299473046	Facebook	d127	2019-05-07	DK	Denmark	6	1	35832	7666	178	42
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	d127	2019-05-07	DK	Denmark	4	1	33748	7749	117	46
FDM	FDM	46265612799	Facebook	d127	2019-05-07	DK	Denmark	1	1	33333	16666	223	44
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	d127	2019-05-07	DK	Denmark	14	1	32497	9999	258	58
