advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Parlement européen en France	Parlement européen en France	279757933824	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	36	1	1093631	471625	6544	1417
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	76	1	525693	119828	5150	479
Festival Amnesty International Au Cinéma pour les Droits Humains		1263015460431177	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	27	1	343822	119901	2768	165
Greenpeace France		39435457457	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	122	1	326765	148309	1656	388
Médecins du Monde France		265420476920	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	1890	1	211484	61563	5088	253
European Parliament		178362315106	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	82	1	157678	72136	909	196
Lesartsetlenfant		965682290176510	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	1	1	99999	50000	499	100
1devis.io		1632519900186330	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	20	1	94686	23917	1185	0
Jean-Francois Cesarini / Souad Zitouni		1960230264254661	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	6	1	89994	27000	594	0
Mes économies d'énergie		124948231440251	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	2	1	89792	17958	896	179
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	87	1	70025	27720	529	112
Make.org	Make.org	122037308191612	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	68	1	59422	26238	405	102
Impôt et Solutions.fr		190645890956184	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	6	1	50508	10102	511	100
Fondation  d'Entreprise Crédit Agricole Provence Côte d'Azur		476861132507300	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	1	1	49999	10000	99	0
Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	3	1	49999	10000	99	0
Marseille le vélo		1059663060777865	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	1	1	49999	10000	99	0
Mouvement Utopia		170204963074035	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	1	1	49999	10000	99	0
Renault Vitrolles		906274079465498	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	1	1	49999	10000	99	0
France Soleil		1928798227141536	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	4	1	45699	9140	456	91
Pour une santé solidaire – Solimut Mutuelle de France		475614645800988	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	5	1	38090	9972	380	99
Épargne Malin		1864684416941008	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	19	1	30996	13324	1050	292
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	93	1	25453	9676	69	1
CIWF France	CIWF France	335868279790722	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	5	1	25158	10547	227	52
La Prime Énergie		336155273400553	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	27	1	24273	9657	217	48
Collectif féministe du 13		455914821601503	Facebook	provence_alpes_cote_dazur	Provence-Alpes-Côte d'Azur	FR	France	5	1	24046	7810	377	0
