advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rd3	Last 3 days	FR	France	72	1	5264559	2021105	21544	5699
Make.org	Make.org	122037308191612	Facebook	rd3	Last 3 days	FR	France	14	1	816342	324511	4013	810
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	rd3	Last 3 days	FR	France	87	1	353551	79495	3871	384
Mon Homéo Mon Choix		1643185362449069	Facebook	rd3	Last 3 days	FR	France	28	1	225483	88361	2064	437
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	rd3	Last 3 days	FR	France	7	1	214482	93077	334	24
WWF-France	WWF-France	145392792632	Facebook	rd3	Last 3 days	FR	France	4	1	209943	74981	795	99
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd3	Last 3 days	FR	France	6	1	100193	47725	405	151
VoteEuropa - France		2031732090462417	Facebook	rd3	Last 3 days	FR	France	2	1	52117	10423	541	99
Déclic	OFAJ	472408162883256	Facebook	rd3	Last 3 days	FR	France	2	1	50993	9999	197	0
USR Diaspora	USR Diaspora	1793510380925494	Facebook	rd3	Last 3 days	FR	France	2	1	50990	9998	197	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rd3	Last 3 days	FR	France	3	1	50913	10197	501	99
Elections Présidentielles Européennes 2019	Jérémie Gonzague Jean-Baptiste Lefebvre 	1509275882541675	Facebook	rd3	Last 3 days	FR	France	1	1	49986	9997	498	99
Européens Sans Frontières		668031516635463	Facebook	rd3	Last 3 days	FR	France	7	1	49541	20874	95	29
Agence Isolation Pour Tous		568528630290119	Facebook	rd3	Last 3 days	FR	France	7	1	43528	18066	689	134
Brussels		114885670293	Facebook	rd3	Last 3 days	FR	France	1	1	37497	7499	74	0
Éditions Edilivre		203451893026466	Facebook	rd3	Last 3 days	FR	France	2	1	28988	10881	12	0
Coral Guardian	Coral Guardian	304678472936995	Facebook	rd3	Last 3 days	FR	France	3	1	28568	5714	183	0
Objective Earth	Maxime Pierre Jean Santi	287613515510457	Facebook	rd3	Last 3 days	FR	France	2	1	28073	12537	214	23
Watt the Fish - le film		2026501054111756	Facebook	rd3	Last 3 days	FR	France	1	1	24997	4999	249	49
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	rd3	Last 3 days	FR	France	7	1	22987	3998	692	0
Commerce Equitable France	Commerce Equitable France	140824969433714	Facebook	rd3	Last 3 days	FR	France	4	1	19742	6948	291	0
Outplay	Outplay	240300105113	Facebook	rd3	Last 3 days	FR	France	1	1	18179	9089	90	18
Fraternité générale		1150185098382760	Facebook	rd3	Last 3 days	FR	France	5	1	17323	8055	206	15
Ultra Premium Direct		241324402728111	Facebook	rd3	Last 3 days	FR	France	10	1	16805	5326	156	40
Mouvement Européen-France		335173974498	Facebook	rd3	Last 3 days	FR	France	1	1	16663	8331	83	16
