advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sme rodina	Sme rodina	600235073447674	Facebook	rm3	Last 3 months	SK	Slovakia	8	1	2899989	1269999	4191	1399
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	rm3	Last 3 months	SK	Slovakia	129	1	2702870	950999	18870	1299
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	rm3	Last 3 months	SK	Slovakia	41	1	2661435	1029252	15851	4596
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	rm3	Last 3 months	SK	Slovakia	144	1	2478462	750017	21299	2587
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	rm3	Last 3 months	SK	Slovakia	29	1	2289970	931999	14670	2499
Peter Puškár	Puskar Peter	299027620531773	Facebook	rm3	Last 3 months	SK	Slovakia	93	1	2249906	672999	14406	1300
Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	rm3	Last 3 months	SK	Slovakia	82	1	2191357	653887	9693	400
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	rm3	Last 3 months	SK	Slovakia	67	1	2184549	669691	9825	800
Ivan ŠTEFANEC		324560137683033	Facebook	rm3	Last 3 months	SK	Slovakia	14	1	1895165	852870	8300	1907
Milan Uhrík - poslanec NR SR	Kotleba - Ľudová strana Naše Slovensko	193258414360612	Facebook	rm3	Last 3 months	SK	Slovakia	8	1	1699992	720000	13092	2900
Miroslav Žiak		396331590493376	Facebook	rm3	Last 3 months	SK	Slovakia	104	1	1677214	378413	10588	99
Miroslav Beblavý SPOLU - občianska demokracia	SPOLU - občianska demokracia	312985238719495	Facebook	rm3	Last 3 months	SK	Slovakia	61	1	1579939	498000	6838	200
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	rm3	Last 3 months	SK	Slovakia	56	1	1578837	401978	10343	1199
Plamienok n.o.		174988447418	Facebook	rm3	Last 3 months	SK	Slovakia	6	1	1549943	659977	2693	799
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	rm3	Last 3 months	SK	Slovakia	39	1	1538945	504996	6584	689
Nagy József	Nagy József	128401833854581	Facebook	rm3	Last 3 months	SK	Slovakia	10	1	1529990	632000	2590	400
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	rm3	Last 3 months	SK	Slovakia	49	1	1330950	406999	9250	1099
ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	rm3	Last 3 months	SK	Slovakia	61	1	1328352	392215	6561	144
Martin Beluský - kandidát na poslanca EP	Kotleba - Ľudová strana Naše Slovensko	2011031775831511	Facebook	rm3	Last 3 months	SK	Slovakia	28	1	1295151	360639	10751	1996
SMER - SD	SMER - SD	102146246492040	Facebook	rm3	Last 3 months	SK	Slovakia	24	1	1194975	340999	3575	300
Európsky parlament – Kancelária na Slovensku		232491033085	Facebook	rm3	Last 3 months	SK	Slovakia	27	1	1190913	441973	4772	800
Sloboda a Solidarita	Richard Sulik	71030757230	Facebook	rm3	Last 3 months	SK	Slovakia	71	1	1186912	260996	7028	0
Dominik Hatiar • Mladí za lepšiu Európu		1795556150546258	Facebook	rm3	Last 3 months	SK	Slovakia	76	1	1137974	388898	9081	399
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	rm3	Last 3 months	SK	Slovakia	19	1	1087368	435851	5578	1199
Ľubomír Šesták - volím č.8	Sestak Lubomir	713479689049720	Facebook	rm3	Last 3 months	SK	Slovakia	38	1	1054961	308999	3761	0
Boris Kollar	Sme rodina	1464024763918594	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	999997	399999	1997	999
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	rm3	Last 3 months	SK	Slovakia	76	1	977478	253873	7919	100
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	rm3	Last 3 months	SK	Slovakia	16	1	951962	309995	3983	600
Schwarzkopf Professional		150101695010185	Facebook	rm3	Last 3 months	SK	Slovakia	5	1	810022	381382	600	204
Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	rm3	Last 3 months	SK	Slovakia	55	1	753936	166998	5434	0
Richard Sulik	Richard Sulik	184760561603680	Facebook	rm3	Last 3 months	SK	Slovakia	52	1	733925	175995	5147	0
Kialo		729627343834501	Facebook	rm3	Last 3 months	SK	Slovakia	275	1	714249	274975	4132	938
KDH	KDH	163449818290	Facebook	rm3	Last 3 months	SK	Slovakia	15	1	705598	170922	4281	699
Pavol Dubček		282565561906912	Facebook	rm3	Last 3 months	SK	Slovakia	24	1	701975	250999	2376	0
Katarina Roth Nevedalova	Roth Nevedalova Katarina	237493046280813	Facebook	rm3	Last 3 months	SK	Slovakia	15	1	636849	222953	2284	199
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	rm3	Last 3 months	SK	Slovakia	21	1	628978	253999	2079	0
Martin Šmilňák	KDH	279200712281963	Facebook	rm3	Last 3 months	SK	Slovakia	11	1	599859	149974	2288	299
Most-Híd (Híd-Most)	Most-Híd (Híd-Most)	353195602108	Facebook	rm3	Last 3 months	SK	Slovakia	24	1	574857	147744	3972	400
Robert Fico	Robert Fico	732167026967322	Facebook	rm3	Last 3 months	SK	Slovakia	13	1	569986	119999	2486	299
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	rm3	Last 3 months	SK	Slovakia	22	1	554889	145982	2977	200
Tomáš Dentico, váš hlas rešpektovaný v Europarlamente	Skalnik Petr	1172318522948253	Facebook	rm3	Last 3 months	SK	Slovakia	18	1	513512	117475	2570	198
Eurovoľby	Richard Sulik	2376963545647566	Facebook	rm3	Last 3 months	SK	Slovakia	189	1	475810	90999	18710	0
Dušan Šándor - Váš zástupca v Európskom parlamente		350764848876135	Facebook	rm3	Last 3 months	SK	Slovakia	12	1	465955	122993	1987	199
Jaroslav Paška	Pašková Juliana	480862355305905	Facebook	rm3	Last 3 months	SK	Slovakia	15	1	458701	106709	2677	299
Branislav Škripek		498701220263973	Facebook	rm3	Last 3 months	SK	Slovakia	17	1	455968	99997	1682	0
Kresťanská únia		558882197954288	Facebook	rm3	Last 3 months	SK	Slovakia	17	1	451982	125999	2882	299
Dominik Drdul - kandidát do Eurovolieb, Oľano	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	306217430051254	Facebook	rm3	Last 3 months	SK	Slovakia	11	1	449988	161999	1488	99
Anton Martvoň	Martvon Anton	351452264866192	Facebook	rm3	Last 3 months	SK	Slovakia	13	1	440987	127000	2087	200
Pavel Macko SPOLU - občianska demokracia	SPOLU - občianska demokracia	489291478219770	Facebook	rm3	Last 3 months	SK	Slovakia	16	1	434184	137600	2376	199
Lucia Gurbáľová	KDH	281656152765874	Facebook	rm3	Last 3 months	SK	Slovakia	5	1	399979	139996	1294	200
Erika Jurinová	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	467066839986458	Facebook	rm3	Last 3 months	SK	Slovakia	6	1	399976	139996	2193	400
Igor Dušenka - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1160570887436415	Facebook	rm3	Last 3 months	SK	Slovakia	9	1	380990	144999	2090	299
Ondrej Prostredník • Prostredník medzi Vami a Európou	Progresívne Slovensko	951009345100113	Facebook	rm3	Last 3 months	SK	Slovakia	29	1	371867	90980	2868	0
Kofola		1084013984987630	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	349996	159999	1096	199
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	rm3	Last 3 months	SK	Slovakia	60	1	342925	69997	5939	0
Rastislav Masnyk	Sme rodina	421272045293538	Facebook	rm3	Last 3 months	SK	Slovakia	12	1	331928	71988	1187	0
Lucia Rennerová - kandidátka na europoslankyňu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	385980928867138	Facebook	rm3	Last 3 months	SK	Slovakia	9	1	320908	69983	890	0
Matúš Bystriansky - kandidát na europoslanca	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1650953941825108	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	309664	151835	1194	199
USA and Slovakia		167499746617461	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	299998	149999	176	0
Miriam Lexmann	KDH 	594790970995799	Facebook	rm3	Last 3 months	SK	Slovakia	7	1	265808	85907	1492	199
Zuzana Csadyová	Most-Híd (Híd-Most)	298887710803466	Facebook	rm3	Last 3 months	SK	Slovakia	7	1	265804	85963	692	0
Magyar Kereszténydemokrata Szövetség	Magyar Kereszténydemokrata Szövetség	124771041038345	Facebook	rm3	Last 3 months	SK	Slovakia	28	1	262971	78999	2771	0
Erik Tomáš	Erik Tomáš	256241975019809	Facebook	rm3	Last 3 months	SK	Slovakia	19	1	249980	88999	1880	0
Agócs Attila - EP képviselőjelölt / kandidát na poslanca EP	Most-Híd (Híd-Most)	604260263384971	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	248993	109548	595	99
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	rm3	Last 3 months	SK	Slovakia	10	1	243057	87413	1294	100
Ábel Ravasz	Ábel Ravasz	978554185546219	Facebook	rm3	Last 3 months	SK	Slovakia	9	1	239990	56999	890	0
Marián Čaučík	KDH	168054920212177	Facebook	rm3	Last 3 months	SK	Slovakia	11	1	239989	78000	1888	200
NAJ - politická strana odborníkov a etiky		187498825018596	Facebook	rm3	Last 3 months	SK	Slovakia	22	1	236972	73998	2177	0
Lucia Greškovitsová - kandidátka do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	410166249565947	Facebook	rm3	Last 3 months	SK	Slovakia	6	1	219972	49995	593	0
PRÁVO A SPRAVODLIVOSŤ	Puskar Peter	233192996736186	Facebook	rm3	Last 3 months	SK	Slovakia	5	1	209995	72000	895	100
Karol Farkašovský	Farkašovský Karol	239398722928942	Facebook	rm3	Last 3 months	SK	Slovakia	6	1	205987	40998	593	0
Zastúpenie Európskej komisie na Slovensku		475005065849814	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	199999	99999	99	0
Michal Považan - kandidát do Európskeho parlamentu za KDH		1183320988494283	Facebook	rm3	Last 3 months	SK	Slovakia	43	1	199956	52999	4256	0
Penta Investments		1655338381438249	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	199930	99965	498	99
Bugár Béla	Most-Híd (Híd-Most)	945989972108826	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	199113	69596	295	0
Ján Rudolf - eurofondy, rady a tipy		1032120240148860	Facebook	rm3	Last 3 months	SK	Slovakia	7	1	179963	41994	692	0
Tárnok Balázs	Tárnok Balázs	831444983872265	Facebook	rm3	Last 3 months	SK	Slovakia	9	1	177097	40746	791	1
Magyar Fórum - Maďarské fórum	Simon Zsolt	522186401540084	Facebook	rm3	Last 3 months	SK	Slovakia	13	1	164070	38779	1280	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rm3	Last 3 months	SK	Slovakia	43	1	158688	60031	662	152
Michal Kozubík - Rozdiely nás spájajú		494698744355165	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	150996	30000	396	0
Karol Konárik		496532343769495	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	149996	29999	696	100
Milan Potocký	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1977234279243101	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	149881	29976	695	99
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rm3	Last 3 months	SK	Slovakia	34	1	140627	60523	715	133
EURACTIV.sk		53798312370	Facebook	rm3	Last 3 months	SK	Slovakia	19	1	128261	27241	1805	0
Simon Zsolt	Simon Zsolt	281189505375741	Facebook	rm3	Last 3 months	SK	Slovakia	6	1	124505	27891	591	0
Monika Beňová		253595649968	Facebook	rm3	Last 3 months	SK	Slovakia	6	1	120993	26999	593	0
Michal Liptaj kandidát do Európskeho parlamentu		211966999713636	Facebook	rm3	Last 3 months	SK	Slovakia	13	1	119986	29999	1287	0
Csicsai Gábor	Most-Híd (Híd-Most)	316019271756480	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	104763	20953	296	0
Doprava	DOPRAVA	184971192157634	Facebook	rm3	Last 3 months	SK	Slovakia	10	1	101990	29000	990	0
Pegas		278650775487015	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	99999	50000	499	99
Alojz Baránik Právo a Sloboda		1042738452407817	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	99998	20000	198	0
Liga za ľudské práva / Human Rights League		810794665738940	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	99998	20000	198	0
Karol Galek stráži vaše účty za energie		234030556972158	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	99997	20000	197	0
Peter Pellegrini		403027089864701	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	99997	19999	197	0
TREND - Týždenník o ekonomike a podnikaní		103630647170	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	99997	19999	197	0
Pirátska strana		565346557262681	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	99997	20000	176	0
Obnovujeme.sk		397547021023863	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	99975	19995	197	0
Hlavný denník		460072524405386	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	97856	48928	488	97
Tibor Jančula		722655554755578	Facebook	rm3	Last 3 months	SK	Slovakia	9	1	96991	28000	890	0
Apponyiho Juniáles	Praženec Mário	674126552985463	Facebook	rm3	Last 3 months	SK	Slovakia	8	1	95991	27999	791	0
Alena Longauerová - eurokandidátka pre ľudí	Longauerova Alena	2304669143086323	Facebook	rm3	Last 3 months	SK	Slovakia	11	1	95956	18993	1088	0
Spolu zvíťazíme - ako lepšie žiť	Puskar Peter	112242639386	Facebook	rm3	Last 3 months	SK	Slovakia	7	1	80992	18999	692	0
JUDr. Miroslav Radačovský, ex sudca - kandidát na poslanca EP	Radačovský Michal	730919327293761	Facebook	rm3	Last 3 months	SK	Slovakia	7	1	80971	18995	692	0
Natália Blahová	Richard Sulik	116165421757343	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	79995	25000	396	0
Top predajcovia		131010207555246	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	74996	21000	796	100
Naša voľba	Naša voľba	175203236178487	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	69997	20000	297	0
Priama Demokracia	Priama Demokracia	654142781268532	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	69996	17000	385	0
innogy Slovensko		1507642339525848	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	65995	15999	795	99
RNDr. Martin Smrčo - Váš poslanec KSK za Košice-okolie	Kresťanská únia	2035595066727076	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	64996	15999	296	0
Veronika Jankovičová	KDH	824505524591619	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	64990	15996	296	0
Ivan Štefunko • Progresívne Slovensko		1664533523674012	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	60645	15000	262	0
Michal Goriščák - kandidát do Európskeho parlamentu	Most-Híd (Híd-Most)	557989851389083	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	59998	15000	198	0
Miroslav Číž	SMER - SD	656767181414163	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	59997	12000	297	0
Eugen Jurzyca - V Bruseli za Slovensko		1118309918191690	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	59990	14996	197	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rm3	Last 3 months	SK	Slovakia	16	1	58421	25505	77	12
Netky.sk		364139677032739	Facebook	rm3	Last 3 months	SK	Slovakia	58	1	57942	0	5742	0
Council of the European Union		147547541961576	Facebook	rm3	Last 3 months	SK	Slovakia	5	1	57563	13558	125	5
European Greens		141366725876424	Facebook	rm3	Last 3 months	SK	Slovakia	12	1	56266	27623	82	29
Braňo Gigac	Gigac Branislav	1293379587429941	Facebook	rm3	Last 3 months	SK	Slovakia	19	1	55980	11999	1880	0
Voxpot		799083753454179	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	55173	11034	42	21
Štefan Adam DOMA DOBRE		843908022621539	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	54997	10999	198	0
Dokumentations- und Kulturzentrum Deutscher Sinti und Roma		241477225928676	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	52124	10425	170	0
Demokratická strana		140675702940687	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	50998	10000	197	0
Klik.sk		423386238408026	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	50997	9999	198	38
VoteWatch Europe		355087424564148	Facebook	rm3	Last 3 months	SK	Slovakia	8	1	50397	21796	129	38
SOS/BirdLife Slovensko	SOS/BirdLife Slovensko	246238118725735	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	9999	498	99
Peter Pčolinský	Sme rodina	1474292699522070	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	10000	99	0
Mladí SPOLU	Mladí SPOLU	189835675075869	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	10000	99	0
Zahraničná politika sa nás týka		1589080011178196	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	10000	99	0
Pavol Jusko - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	334304743865066	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	10000	99	0
HLAS ĽUDU	Hlas ľudu	968070566734856	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	9999	98	0
Ján Figeľ		157269170961351	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	10000	99	0
Janka Cigániková - Fungujúce zdravotníctvo		708006319284463	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	10000	99	0
Tatiana Husárová		259342504725652	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	10000	99	0
Planet Lover		247320902648009	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	10000	99	0
Silný výber		405572016846217	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	10000	444	89
Richard Raši		151962591495628	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	9999	499	99
Duhovy PRIDE Bratislava		240196611412	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49999	10000	98	0
Bastrnák Tibor		136276779732548	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49998	9999	99	0
Kulturblog		283490535707750	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49998	9999	98	0
CenPress		257629698168756	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49998	10000	98	0
IdemVolit.sk		1873182709572871	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49998	10000	88	0
Adriana Pčolinská		146485692391619	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49998	10000	99	0
Ing. Zdena Patakyová kandidát na europoslanca č. 7 PH Hlas ľudu		2129719210624822	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49988	9997	98	0
istavebnictvo.sk		170364809998807	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	49982	9996	38	19
Greens/EFA in the European Parliament		150527751674751	Facebook	rm3	Last 3 months	SK	Slovakia	11	1	47326	19731	64	11
Mladí demokraté		171976652332	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	46107	9221	120	28
Guardian Weekly		64525551258	Facebook	rm3	Last 3 months	SK	Slovakia	8	1	40230	15500	78	22
Euro-Atlantic Center		224951796186	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	37450	7490	74	0
Arte		656089814494677	Facebook	rm3	Last 3 months	SK	Slovakia	6	1	35321	16061	105	14
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	32516	12768	38	7
Lenka Humajová	Humajová Lenka	365779347344031	Facebook	rm3	Last 3 months	SK	Slovakia	6	1	26994	7999	594	0
Dávid Béreš - Hnutie Sme rodina	JUDr.Béreš Dávid	288067018523437	Facebook	rm3	Last 3 months	SK	Slovakia	5	1	25995	8000	495	0
Anna Zaborska - Kresťanská únia	Kresťanská únia	664771476880455	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	24996	10999	296	0
Erika Halašová	Most-Híd (Híd-Most)	516916788839635	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	24986	10997	296	0
AUSSENWIRTSCHAFT AUSTRIA		1656021521343059	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	23798	4759	237	47
IGO bottle		588626198197868	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	23299	5907	15	3
European Youth Event		919232861444360	Facebook	rm3	Last 3 months	SK	Slovakia	5	1	21849	8954	35	10
Technikum Wien Academy		271883332837364	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	21774	4355	220	42
Lukáš Machala		1642957825977961	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	20996	7000	396	0
Soňa Gaborčáková		254959614852456	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	19998	10000	198	0
Martina Šimkovičová		1646606078933836	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	19998	10000	176	0
Wholesome Culture		1664959567149320	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	19976	9120	54	10
Bikezac - By Cobags		292443537522136	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	18480	7392	49	24
YOU.and.EU	Simbartlova Anna	250361215678222	Facebook	rm3	Last 3 months	SK	Slovakia	5	1	17800	5075	119	0
Café Európa		116570825042936	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	16980	5992	395	0
Jalal Suleiman		162588117182231	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	15997	6000	297	0
Kamala		1767544630221422	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	15997	6000	264	0
Plus500		383159204571	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	15044	4733	106	31
Ján Mažgút	SMER - SD	1643155275828458	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	14998	6000	198	0
Kreatívny obchodík u Moniky		744298435676740	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	14997	3000	297	0
Jozef Želinský	Most-Híd (Híd-Most)	835812956480436	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	14950	5979	197	0
Veterinárna nemocnica Anima - Žilina		205244036326304	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	14621	5811	194	0
Coconut Bowls		451945511677873	Facebook	rm3	Last 3 months	SK	Slovakia	67	1	14508	3793	71	0
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	rm3	Last 3 months	SK	Slovakia	13	1	12987	0	1287	0
Alena Harvanová		416150922285114	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	11996	4999	296	0
Televízne noviny TV Markíza		170612431409	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	11996	4999	296	0
EKO-drogéria Ecoterra Trnava		631546643720522	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	11996	2000	396	0
Lenka Jakubčová - ta pravá na ochranu vášho práva	Richard Sulík	2299184840353175	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	11977	1996	395	0
EPP Group in the European Parliament		291699857688	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	11573	4983	17	3
Create.Refresh	Create.Refresh	1736881926615141	Facebook	rm3	Last 3 months	SK	Slovakia	4	1	11221	4780	30	4
Alojz Hlina		552717621530226	Facebook	rm3	Last 3 months	SK	Slovakia	3	1	10996	1999	296	0
Cecilia Malmström		258966159416	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	10918	4367	21	10
Ľudová strana Naše Slovensko - MO Trenčín - Dubnica - Ilava		140686069365249	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9999	5000	99	0
Bratislava bez náckov		208359292638697	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9999	4999	99	0
CBA / Potraviny Kačka		325880687992340	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9999	5000	99	0
GymBeam		323552507766469	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9999	5000	99	0
www.iMeteo.sk		319962806492	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9999	4999	99	0
NIE V NAŠOM MESTE		1431936647034510	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9999	4999	99	0
Nová Čadca		395829524514962	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9999	5000	99	0
Culture Positive		305137403222491	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9999	5000	99	0
Demokracia 2		106044426709236	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9998	4999	88	0
Climate Save Slovakia		1261714107315673	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9998	5000	99	0
Prírodné zdroje hnutie Sme Rodina Boris Kollár		1137247293093240	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9998	5000	99	0
Travelistan		986844411375486	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9997	4999	98	0
Bratislava Region Brussels Office		128842303892546	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9997	4999	98	0
Ivan Matušek - hľadajme riešenia		2266621756935859	Facebook	rm3	Last 3 months	SK	Slovakia	1	1	9984	4992	98	0
Investconsult sro		471419949673645	Facebook	rm3	Last 3 months	SK	Slovakia	2	1	9974	1995	197	0
