day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d108	2019-04-18	COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	126	1	13529246	1346060	47685	988
d108	2019-04-18	Ciudadanos	Ciudadanos	74078667754	Facebook	511	1	11469489	3171000	77889	6700
d108	2019-04-18	AMERISOFT SRL		AR573801583431647232	Google	64	1	4112654	409435	422	16
d108	2019-04-18	Partido Popular	Partido Popular	72249031214	Facebook	630	1	2978604	748833	25387	600
d108	2019-04-18	COALICION CANARIA		AR489541609348661248	Google	1750	1	2846200	114012	11369	65
d108	2019-04-18	Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	7	1	2733333	273333	21722	366
d108	2019-04-18	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	34	1	2473888	247222	5486	127
d108	2019-04-18	Future Innovation SRL		AR474748779908562944	Google	7	1	2428260	242826	8333	140
d108	2019-04-18	Partido Animalista PACMA		AR145115193901318144	Google	3	1	2333333	233333	6722	116
d108	2019-04-18	Podemos	Unidas Podemos	269212336568846	Facebook	61	1	2281380	1025641	12397	2827
d108	2019-04-18	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	261	1	2158395	189223	3321	75
d108	2019-04-18	SPD	SPD	47930567748	Facebook	355	1	1802931	473142	42817	1714
d108	2019-04-18	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	12	1	1634129	667698	3425	822
d108	2019-04-18	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	108	1	1530000	151999	13810	363
d108	2019-04-18	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	26	1	1444157	612666	3205	742
d108	2019-04-18	European Commission		107898832590939	Facebook	66	1	1143867	519523	4345	1162
d108	2019-04-18	HLAS	První prezidentská	320144481956623	Facebook	57	1	1113943	249000	911	279
d108	2019-04-18	PSOE	PSOE	189318235003	Facebook	29	1	894135	381188	1996	575
d108	2019-04-18	Un país moderno	Unidas Podemos	577723459314066	Facebook	32	1	884281	399956	5879	1165
d108	2019-04-18	Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	15	1	799985	190000	7485	1500
d108	2019-04-18	Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	26	1	798238	78714	179	10
d108	2019-04-18	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	8	1	787347	327370	6930	1770
d108	2019-04-18	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	46	1	778080	76407	196	9
d108	2019-04-18	sp.a	sp.a	57253967150	Facebook	105	1	699122	256592	3551	775
d108	2019-04-18	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	19	1	588192	253333	3393	845
d108	2019-04-18	Katarina Barley	SPD	1522202731410785	Facebook	24	1	568976	149000	3576	300
d108	2019-04-18	George Simion		2212856535602171	Facebook	1	1	499999	200000	1050	210
d108	2019-04-18	Romania #nuepsd	Future Innovation	293215748279337	Facebook	1	1	499999	200000	209	105
d108	2019-04-18	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	19	1	477762	228936	1356	295
