advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u35_44	unknown (35-44)	HR	Croatia	27	1	22960	11017	74	16
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	u35_44	unknown (35-44)	HR	Croatia	21	1	6310	2087	14	1
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	u35_44	unknown (35-44)	HR	Croatia	43	1	6144	2416	16	0
Valter Flego	Valter Flego	441675022557503	Facebook	u35_44	unknown (35-44)	HR	Croatia	35	1	6063	1448	15	1
Eclectica		1379977375431894	Facebook	u35_44	unknown (35-44)	HR	Croatia	1	1	5475	2738	24	4
Kialo		729627343834501	Facebook	u35_44	unknown (35-44)	HR	Croatia	314	1	5102	2147	27	7
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	u35_44	unknown (35-44)	HR	Croatia	18	1	3891	1029	10	0
pametno.org	pametno.org	144815235686385	Facebook	u35_44	unknown (35-44)	HR	Croatia	24	1	3488	1133	9	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	u35_44	unknown (35-44)	HR	Croatia	60	1	3342	812	17	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	u35_44	unknown (35-44)	HR	Croatia	17	1	3124	952	6	0
European Greens	European Greens	141366725876424	Facebook	u35_44	unknown (35-44)	HR	Croatia	13	1	3038	1359	11	3
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	u35_44	unknown (35-44)	HR	Croatia	40	1	2886	926	9	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	u35_44	unknown (35-44)	HR	Croatia	21	1	2481	835	5	0
Zoran Bahtijarević		2195720960680577	Facebook	u35_44	unknown (35-44)	HR	Croatia	4	1	2455	1146	7	1
Ruža Tomašić		1434305366791182	Facebook	u35_44	unknown (35-44)	HR	Croatia	38	1	1944	567	5	0
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	u35_44	unknown (35-44)	HR	Croatia	16	1	1739	438	6	0
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	u35_44	unknown (35-44)	HR	Croatia	9	1	1608	527	2	0
Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	u35_44	unknown (35-44)	HR	Croatia	9	1	1442	572	4	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u35_44	unknown (35-44)	HR	Croatia	21	1	1392	431	4	0
Nova ljevica	Markovina Dragan	706769699498076	Facebook	u35_44	unknown (35-44)	HR	Croatia	15	1	1196	277	4	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	u35_44	unknown (35-44)	HR	Croatia	44	1	987	459	2	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	u35_44	unknown (35-44)	HR	Croatia	13	1	877	382	3	0
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	u35_44	unknown (35-44)	HR	Croatia	6	1	872	282	1	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	u35_44	unknown (35-44)	HR	Croatia	4	1	824	264	1	0
Stranka europskih socijalista		1927927220797184	Facebook	u35_44	unknown (35-44)	HR	Croatia	5	1	759	176	2	0
