advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	d128	2019-05-08	EE	Estonia	12	1	184987	41999	1188	0
Isamaa erakond	Isamaa erakond	321163977576	Facebook	d128	2019-05-08	EE	Estonia	9	1	183974	76071	716	236
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	d128	2019-05-08	EE	Estonia	28	1	168732	64055	611	72
Jaak Madison	Madison Jaak	536519246456733	Facebook	d128	2019-05-08	EE	Estonia	7	1	113573	22945	690	109
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	d128	2019-05-08	EE	Estonia	20	1	60543	18301	262	25
European Parliament		178362315106	Facebook	d128	2019-05-08	EE	Estonia	3	1	36363	18181	136	27
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	d128	2019-05-08	EE	Estonia	12	1	33908	11563	219	20
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	d128	2019-05-08	EE	Estonia	6	1	33042	7208	114	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	d128	2019-05-08	EE	Estonia	7	1	23516	4636	154	12
Triin Saag	Saag Triin	2012394932389774	Facebook	d128	2019-05-08	EE	Estonia	26	1	20154	6922	335	0
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	d128	2019-05-08	EE	Estonia	7	1	19555	7222	82	11
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	d128	2019-05-08	EE	Estonia	7	1	18596	3699	153	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	d128	2019-05-08	EE	Estonia	3	1	15713	3571	99	14
Kalle Laanet Page	Reformierakond	141202956796859	Facebook	d128	2019-05-08	EE	Estonia	1	1	8333	1666	16	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	d128	2019-05-08	EE	Estonia	1	1	8333	1666	16	0
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	d128	2019-05-08	EE	Estonia	3	1	6206	1000	218	0
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	d128	2019-05-08	EE	Estonia	1	1	4166	833	8	0
Yoko Alender		709212302463805	Facebook	d128	2019-05-08	EE	Estonia	3	1	1360	243	38	0
Okupatsioonide ja vabaduse muuseum Vabamu		392862200823977	Facebook	d128	2019-05-08	EE	Estonia	1	1	714	142	14	0
Compara		383769122391278	Facebook	d128	2019-05-08	EE	Estonia	1	1	249	49	4	0
VoteWatch Europe		355087424564148	Facebook	d128	2019-05-08	EE	Estonia	4	1	168	74	0	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	d128	2019-05-08	EE	Estonia	1	1	113	22	1	0
Talking Europe		316028505828375	Facebook	d128	2019-05-08	EE	Estonia	2	1	80	37	0	0
Guardian Weekly		64525551258	Facebook	d128	2019-05-08	EE	Estonia	4	1	75	14	0	0
Basmah		137973986840264	Facebook	d128	2019-05-08	EE	Estonia	20	1	32	7	0	0
