advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FDP	FDP	21289227249	Facebook	rd4	Last 4 days	DE	Germany	1379	1	10999821	3331155	110094	5331
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd4	Last 4 days	DE	Germany	399	1	7240896	2273140	56001	7693
DIE LINKE	DIE LINKE	47694585682	Facebook	rd4	Last 4 days	DE	Germany	196	1	3077175	1058273	14979	1086
Kialo		729627343834501	Facebook	rd4	Last 4 days	DE	Germany	72	1	2614928	661000	13227	1799
European Greens		141366725876424	Facebook	rd4	Last 4 days	DE	Germany	16	1	2361802	1146274	14990	4378
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	rd4	Last 4 days	DE	Germany	187	1	2261224	735258	15756	1416
Campact e.V.	Campact e.V.	82734241364	Facebook	rd4	Last 4 days	DE	Germany	34	1	2210676	947776	12061	2617
Greenpeace Deutschland		22541752487	Facebook	rd4	Last 4 days	DE	Germany	205	1	2042288	624091	15528	2082
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rd4	Last 4 days	DE	Germany	6	1	1979993	839999	3894	1499
SPD	SPD	47930567748	Facebook	rd4	Last 4 days	DE	Germany	609	1	1616371	261400	62073	688
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	rd4	Last 4 days	DE	Germany	6	1	1149993	509999	11593	2299
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	rd4	Last 4 days	DE	Germany	741	1	1148975	137957	73343	0
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	rd4	Last 4 days	DE	Germany	18	1	964982	386140	2577	422
IG Metall	IG Metall	249296718436	Facebook	rd4	Last 4 days	DE	Germany	7	1	845828	324166	1778	591
Katarina Barley	SPD	1522202731410785	Facebook	rd4	Last 4 days	DE	Germany	231	1	840768	182999	23669	199
AfD	AfD	540404695989874	Facebook	rd4	Last 4 days	DE	Germany	12	1	606657	223333	4324	1233
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	rd4	Last 4 days	DE	Germany	24	1	441176	136523	2653	404
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	rd4	Last 4 days	DE	Germany	13	1	407427	175308	1476	200
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	rd4	Last 4 days	DE	Germany	49	1	389934	89259	2755	0
ver.di	la red	252085013582	Facebook	rd4	Last 4 days	DE	Germany	39	1	332961	80999	5061	299
BIG Partei Deutschland	BIG Partei Deutschland	353378298097249	Facebook	rd4	Last 4 days	DE	Germany	63	1	328253	60728	5512	0
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	rd4	Last 4 days	DE	Germany	25	1	313975	77000	8074	1399
Tierschutz hier	Rudolf Görg 	2309063122705796	Facebook	rd4	Last 4 days	DE	Germany	9	1	252492	57250	2667	475
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	rd4	Last 4 days	DE	Germany	20	1	247709	64557	1290	44
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	rd4	Last 4 days	DE	Germany	21	1	242997	72037	1324	26
