advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd5	Last 5 days	HU	Hungary	20	1	6294005	2891283	11103	4506
Fidesz	Fidesz	9844779306	Facebook	rd5	Last 5 days	HU	Hungary	31	1	5066635	2436666	17539	8718
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rd5	Last 5 days	HU	Hungary	25	1	4138787	1787695	3316	1240
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd5	Last 5 days	HU	Hungary	96	1	3583660	1179801	7030	1783
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rd5	Last 5 days	HU	Hungary	45	1	3385759	1451149	3720	900
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	rd5	Last 5 days	HU	Hungary	20	1	2412683	959206	4714	1965
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	rd5	Last 5 days	HU	Hungary	25	1	1560815	639666	4658	1999
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	rd5	Last 5 days	HU	Hungary	8	1	1110992	461999	1764	835
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	rd5	Last 5 days	HU	Hungary	16	1	988795	337428	1507	335
MSZP	MSZP	115388925185513	Facebook	rd5	Last 5 days	HU	Hungary	23	1	932856	356075	1640	693
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	rd5	Last 5 days	HU	Hungary	13	1	856655	365333	1712	466
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	rd5	Last 5 days	HU	Hungary	21	1	764649	251933	2629	823
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	rd5	Last 5 days	HU	Hungary	10	1	599235	249005	1972	906
European Greens	European Greens	141366725876424	Facebook	rd5	Last 5 days	HU	Hungary	8	1	549980	265335	3153	704
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	rd5	Last 5 days	HU	Hungary	10	1	497491	140000	1346	336
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	rd5	Last 5 days	HU	Hungary	13	1	403084	80619	1263	261
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	rd5	Last 5 days	HU	Hungary	22	1	400981	93499	1152	265
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	rd5	Last 5 days	HU	Hungary	12	1	342737	93548	885	191
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	rd5	Last 5 days	HU	Hungary	7	1	308291	100992	613	184
Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	rd5	Last 5 days	HU	Hungary	8	1	300379	104153	334	153
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	rd5	Last 5 days	HU	Hungary	1	1	249999	99999	773	309
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	rd5	Last 5 days	HU	Hungary	5	1	199995	40000	549	109
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	rd5	Last 5 days	HU	Hungary	7	1	191780	91157	281	58
Nemzeti Agrárgazdasági Kamara - NAK		365977046868250	Facebook	rd5	Last 5 days	HU	Hungary	1	1	166665	83333	128	25
Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	124991704202615	Facebook	rd5	Last 5 days	HU	Hungary	5	1	159994	31999	355	71
Dr. Tóth Bertalan	MSZP	1425355697692924	Facebook	rd5	Last 5 days	HU	Hungary	4	1	159771	49887	413	113
Greenpeace Magyarország		35634348348	Facebook	rd5	Last 5 days	HU	Hungary	17	1	159151	52582	85	10
Farkas Gergely	Országgyűlés Hivatala Jobbik Frakció	428800467250448	Facebook	rd5	Last 5 days	HU	Hungary	14	1	154024	30266	229	63
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	rd5	Last 5 days	HU	Hungary	1	1	142856	71428	221	110
Z. Kárpát Dániel	Országgyűlés Hivatala Jobbik Frakció	208726209161904	Facebook	rd5	Last 5 days	HU	Hungary	3	1	129998	62000	216	43
Dr. Lukács László György	Országgyűlés Hivatala Jobbik Frakció	490006464353222	Facebook	rd5	Last 5 days	HU	Hungary	4	1	125998	57000	380	168
