advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	d106	2019-04-16	IE	Ireland	13	1	201512	79212	1098	270
Kialo		729627343834501	Facebook	d106	2019-04-16	IE	Ireland	21	1	69294	29603	330	70
Lynn Boylan MEP - Fighting for Dublin in Europe		406454202814957	Facebook	d106	2019-04-16	IE	Ireland	2	1	19166	4583	57	0
WestJet		124924473551	Facebook	d106	2019-04-16	IE	Ireland	4	1	18125	7625	50	8
Fianna Fáil	Fianna Fáil	222629035132	Facebook	d106	2019-04-16	IE	Ireland	6	1	12851	2640	29	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	d106	2019-04-16	IE	Ireland	1	1	9999	1999	19	0
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	d106	2019-04-16	IE	Ireland	1	1	7142	1428	71	14
European Parliament Office in Ireland		374974667323	Facebook	d106	2019-04-16	IE	Ireland	1	1	6249	1249	12	0
InterTradeIreland		141609685900366	Facebook	d106	2019-04-16	IE	Ireland	2	1	6199	2544	29	5
Diarmuid Devereux	Diarmuid Devereux	291990888144823	Facebook	d106	2019-04-16	IE	Ireland	1	1	4999	2500	49	0
Students for Life Ireland		252011928285955	Facebook	d106	2019-04-16	IE	Ireland	1	1	4545	909	45	9
Councillor Seamus Maguire		2316974135253231	Facebook	d106	2019-04-16	IE	Ireland	1	1	4496	899	8	0
Neasa Hourigan Green Party		1353131934798813	Facebook	d106	2019-04-16	IE	Ireland	1	1	3846	769	7	0
Gigadgets News		1457741344288817	Facebook	d106	2019-04-16	IE	Ireland	5	1	3677	1479	61	0
Greens/EFA in the European Parliament		150527751674751	Facebook	d106	2019-04-16	IE	Ireland	5	1	3656	1494	7	1
Microsoft Education		171047642947607	Facebook	d106	2019-04-16	IE	Ireland	6	1	3613	1445	32	6
IIEA		116151744907	Facebook	d106	2019-04-16	IE	Ireland	1	1	3571	714	7	0
