country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PL	Poland	Patryk Jaki		199877710116314	Facebook	255	1	12896864	5042181	58140	13421
PL	Poland	European Parliament		178362315106	Facebook	70	1	12709973	5662945	23207	5701
PL	Poland	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	488	1	12004242	4534981	42284	8302
PL	Poland	Gazeta Wyborcza		63563473556	Facebook	403	1	8584052	2824284	19675	2949
PL	Poland	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	23	1	6975671	3182940	12015	2464
PL	Poland	Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	64	1	5563281	2508984	18294	5855
PL	Poland	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	75	1	4729925	1827000	9133	2021
PL	Poland	Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	16	1	4416561	2170352	5314	1091
PL	Poland	Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	62	1	3853041	1435425	7144	1696
PL	Poland	Kialo		729627343834501	Facebook	372	1	3527981	1441296	22392	5256
PL	Poland	Greenpeace Polska		32104614789	Facebook	63	1	3374184	1364547	7168	1730
PL	Poland	European Greens		141366725876424	Facebook	36	1	3137385	1462804	12853	2836
PL	Poland	Amnesty International Polska		57544755889	Facebook	68	1	2872865	1005284	10050	2998
PL	Poland	Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	35	1	2230183	720687	5480	1255
PL	Poland	Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	49	1	2020653	631914	8199	1930
PL	Poland	Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	30	1	2000967	710999	4482	907
