advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	f	female	HR	Croatia	50	1	1754927	758722	7211	1869
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	f	female	HR	Croatia	32	1	1210653	495463	4061	757
European Parliament	European Parliament	178362315106	Facebook	f	female	HR	Croatia	15	1	1081502	504818	3223	932
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	f	female	HR	Croatia	17	1	873571	364114	1021	51
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	f	female	HR	Croatia	27	1	863312	279986	3576	520
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	f	female	HR	Croatia	22	1	825802	365398	1924	177
European Greens	European Greens	141366725876424	Facebook	f	female	HR	Croatia	6	1	637223	276683	2176	821
Slobodna Dalmacija	Slobodna Dalmacija	100267330025110	Facebook	f	female	HR	Croatia	25	1	592453	188938	1111	0
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	f	female	HR	Croatia	19	1	481805	193229	1480	191
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	f	female	HR	Croatia	12	1	317030	110903	1129	173
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	f	female	HR	Croatia	7	1	254308	70592	438	0
Marijana Petir	Marijana Petir	1418903245032313	Facebook	f	female	HR	Croatia	9	1	248941	82259	807	94
European Commission	European Commission	107898832590939	Facebook	f	female	HR	Croatia	22	1	241084	115391	366	107
Joško Klisović	Klisovic Josko	1262594650584725	Facebook	f	female	HR	Croatia	16	1	207962	58389	704	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	f	female	HR	Croatia	13	1	199349	51842	578	27
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	f	female	HR	Croatia	8	1	182553	70618	518	79
Model European Union Zagreb - MEUZ	Divea Studio	521874817895935	Facebook	f	female	HR	Croatia	5	1	175026	74465	216	0
Sunčana Glavak	HDZ - Hrvatska demokratska zajednica	482597361772021	Facebook	f	female	HR	Croatia	4	1	151757	58584	810	162
BIOM	BIOM	138743669505642	Facebook	f	female	HR	Croatia	9	1	150300	35236	590	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	f	female	HR	Croatia	2	1	132506	66253	81	4
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	f	female	HR	Croatia	6	1	119922	43523	618	111
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	f	female	HR	Croatia	9	1	105591	21118	315	0
