advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partito Democratico		77034286895	Facebook	d055	2019-02-24	IT	Italy	3	1	224998	99999	1582	316
Medici Senza Frontiere		65737832194	Facebook	d055	2019-02-24	IT	Italy	14	1	46214	19369	236	65
Michela Giuffrida		656848937718109	Facebook	d055	2019-02-24	IT	Italy	3	1	35071	17535	68	9
Manometal		165855190799208	Facebook	d055	2019-02-24	IT	Italy	1	1	29411	14705	14	2
Sinistra Civica per Zingaretti		160144464607205	Facebook	d055	2019-02-24	IT	Italy	1	1	24999	5000	49	0
WeWorld Onlus		299584710061488	Facebook	d055	2019-02-24	IT	Italy	5	1	18946	8333	12	2
Bananamia		185686561464778	Facebook	d055	2019-02-24	IT	Italy	1	1	16666	8333	16	0
Valori.it		112777008752391	Facebook	d055	2019-02-24	IT	Italy	29	1	13778	4515	133	0
ASHAS		863773240333722	Facebook	d055	2019-02-24	IT	Italy	1	1	13333	6666	6	0
Elena Vidili Sassari		2055144007934092	Facebook	d055	2019-02-24	IT	Italy	1	1	12499	2500	24	0
Tonno Callipo		267489336629944	Facebook	d055	2019-02-24	IT	Italy	2	1	11110	2222	22	0
Marco Affronte		615832768499515	Facebook	d055	2019-02-24	IT	Italy	1	1	9999	4999	49	9
Stefano Maullu		150618724962388	Facebook	d055	2019-02-24	IT	Italy	1	1	9090	4545	22	4
Fridays For Future Vicenza - Italy		346138119447447	Facebook	d055	2019-02-24	IT	Italy	3	1	7248	1250	111	0
Hemmacasa		1087422644650340	Facebook	d055	2019-02-24	IT	Italy	2	1	6428	1285	15	0
Pier Luigi Mottinelli		1999539790166556	Facebook	d055	2019-02-24	IT	Italy	1	1	6249	1250	12	0
Keyron Italia		1473993739561073	Facebook	d055	2019-02-24	IT	Italy	1	1	6249	3124	31	6
Stefano De Angelis		2367582726861600	Facebook	d055	2019-02-24	IT	Italy	1	1	6249	1250	12	0
Riparte il futuro		476098022442147	Facebook	d055	2019-02-24	IT	Italy	8	1	6126	2530	11	1
Mescalito Film		246596022430699	Facebook	d055	2019-02-24	IT	Italy	1	1	4999	1000	9	0
e.on		309840349048638	Facebook	d055	2019-02-24	IT	Italy	1	1	4998	999	98	0
Fabrizio Marrazzo		174478206566341	Facebook	d055	2019-02-24	IT	Italy	1	1	4761	2380	23	4
Licia Montagnani “In Comune”		401252743774783	Facebook	d055	2019-02-24	IT	Italy	1	1	4545	909	9	0
La Fiaccola dell'Anarchia		336959353055236	Facebook	d055	2019-02-24	IT	Italy	1	1	4545	909	9	0
Caaf Cgil Lazio		1031742523521553	Facebook	d055	2019-02-24	IT	Italy	1	1	4545	909	9	0
