advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	rd2	Last 2 days	IE	Ireland	2	1	449997	199999	998	349
Social Democrats	Social Democrats	1012851375393300	Facebook	rd2	Last 2 days	IE	Ireland	16	1	263320	61000	1320	0
Mark Durkan	Fine Gael	2002340613394109	Facebook	rd2	Last 2 days	IE	Ireland	2	1	133331	66666	998	399
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	rd2	Last 2 days	IE	Ireland	6	1	118328	26666	1261	199
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	rd2	Last 2 days	IE	Ireland	2	1	99998	39999	398	66
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	rd2	Last 2 days	IE	Ireland	2	1	50991	9998	197	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	rd2	Last 2 days	IE	Ireland	1	1	49998	9999	98	0
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	rd2	Last 2 days	IE	Ireland	5	1	46995	11000	429	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	rd2	Last 2 days	IE	Ireland	2	1	43331	11666	164	0
Paddy Monahan Soc Dems	Social Democrats	243736776300023	Facebook	rd2	Last 2 days	IE	Ireland	1	1	33332	6666	66	0
Green Party Ireland	Green Party Ireland	108339693065	Facebook	rd2	Last 2 days	IE	Ireland	1	1	33332	6666	65	0
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	rd2	Last 2 days	IE	Ireland	1	1	33332	6666	332	66
Jen Cummins Social Democrats	Social Democrats	359027571515876	Facebook	rd2	Last 2 days	IE	Ireland	1	1	33332	6666	66	0
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	rd2	Last 2 days	IE	Ireland	9	1	32991	8000	825	0
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	rd2	Last 2 days	IE	Ireland	7	1	22992	3999	692	0
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	rd2	Last 2 days	IE	Ireland	4	1	10664	1999	264	0
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	rd2	Last 2 days	IE	Ireland	2	1	9998	2000	198	0
Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	rd2	Last 2 days	IE	Ireland	2	1	9998	3999	132	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	rd2	Last 2 days	IE	Ireland	5	1	7996	1000	396	0
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	rd2	Last 2 days	IE	Ireland	1	1	6666	3333	66	0
Cllr.June Murphy Social Democrat candidate	Social Democrats	196651674600841	Facebook	rd2	Last 2 days	IE	Ireland	1	1	6666	3333	66	0
Sharon Nolan	Nolan Sharon Kathryn	399903233737537	Facebook	rd2	Last 2 days	IE	Ireland	2	1	5998	1000	198	0
Eoin Barry For Laois Council 2019	Barry Eoin	469695723432344	Facebook	rd2	Last 2 days	IE	Ireland	1	1	4999	1000	99	0
Liam Boyle Labour	Ó BAOILL ANDREW	555153594978666	Facebook	rd2	Last 2 days	IE	Ireland	1	1	4999	1000	99	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	rd2	Last 2 days	IE	Ireland	1	1	4998	999	98	0
