advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	d044	2019-02-13	FI	Finland	9	1	19013	6767	117	20
Mikkel Näkkäläjärvi		617733068345315	Facebook	d044	2019-02-13	FI	Finland	3	1	7498	1499	148	0
Liban Sheikh		302959147221497	Facebook	d044	2019-02-13	FI	Finland	1	1	6249	1250	12	0
Vihreät - De Gröna		33722070600	Facebook	d044	2019-02-13	FI	Finland	4	1	1796	673	8	0
Sirkka-Liisa "Siku" Kähärä		608318885858000	Facebook	d044	2019-02-13	FI	Finland	1	1	1249	250	24	0
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	d044	2019-02-13	FI	Finland	5	1	866	133	32	0
Eduskuntavaaliehdokas Jenni Kiiskinen - Ylöjärven vihreät		393205937720831	Facebook	d044	2019-02-13	FI	Finland	1	1	714	142	14	0
Janne Kaisanlahti		309381625805373	Facebook	d044	2019-02-13	FI	Finland	1	1	499	0	49	0
Otto Andersson		1425108367791147	Facebook	d044	2019-02-13	FI	Finland	1	1	199	0	19	0
Aila		196787204541798	Facebook	d044	2019-02-13	FI	Finland	1	1	166	0	16	0
Saara Hyrkkö		250829455020050	Facebook	d044	2019-02-13	FI	Finland	1	1	138	27	2	0
Convention on Elimination of all forms of Discrimination Against Men CEDAM		390422101527006	Facebook	d044	2019-02-13	FI	Finland	1	1	127	25	2	0
Tanja Vahvelainen kansanedustajaehdokas		653005468206971	Facebook	d044	2019-02-13	FI	Finland	1	1	90	0	9	0
Keräyslava Oy		764030493682447	Facebook	d044	2019-02-13	FI	Finland	2	1	83	0	8	0
Porvoon Vasemmisto		449437091752029	Facebook	d044	2019-02-13	FI	Finland	1	1	12	0	1	0
Soviet Visuals		1160495674016675	Facebook	d044	2019-02-13	FI	Finland	6	1	11	2	0	0
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	d044	2019-02-13	FI	Finland	1	1	10	0	0	0
USR Diaspora	USR Diaspora	1793510380925494	Facebook	d044	2019-02-13	FI	Finland	1	1	7	3	0	0
Le Monde		14892757589	Facebook	d044	2019-02-13	FI	Finland	5	1	7	2	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d044	2019-02-13	FI	Finland	3	1	5	2	0	0
Columbia University in the City of New York		102471088936	Facebook	d044	2019-02-13	FI	Finland	1	1	1	0	0	0
CreativeLive		114420101917147	Facebook	d044	2019-02-13	FI	Finland	1	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d044	2019-02-13	FI	Finland	2	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d044	2019-02-13	FI	Finland	1	1	0	0	0	0
Roposo - TV By The People		574950735891850	Facebook	d044	2019-02-13	FI	Finland	1	1	0	0	0	0
