advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Moderaterna	Moderaterna	7719591155	Facebook	skane_county_SE	Skåne County, Sweden	138	1	1708585	664857	27200	6781
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	skane_county_SE	Skåne County, Sweden	59	1	1699477	745323	10326	2591
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	skane_county_SE	Skåne County, Sweden	39	1	869653	395385	9950	2221
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	skane_county_SE	Skåne County, Sweden	46	1	810241	352572	10359	3183
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	skane_county_SE	Skåne County, Sweden	81	1	569466	205627	8571	2831
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	skane_county_SE	Skåne County, Sweden	367	1	530758	200626	9864	2163
European Commission	European Commission	107898832590939	Facebook	skane_county_SE	Skåne County, Sweden	25	1	487090	241226	3125	1074
SSU	SSU	45101268520	Facebook	skane_county_SE	Skåne County, Sweden	56	1	467156	174020	7013	1803
European Parliament	European Parliament	178362315106	Facebook	skane_county_SE	Skåne County, Sweden	19	1	463710	210975	4143	1521
Centerpartiet	Centerpartiet	12690894340	Facebook	skane_county_SE	Skåne County, Sweden	32	1	433982	189680	7081	3000
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	skane_county_SE	Skåne County, Sweden	17	1	388507	83703	2958	764
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	skane_county_SE	Skåne County, Sweden	32	1	359693	109402	2792	825
European Greens	European Greens	141366725876424	Facebook	skane_county_SE	Skåne County, Sweden	9	1	329425	150897	4292	1309
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	skane_county_SE	Skåne County, Sweden	14	1	300314	68572	3654	836
Socialdemokraterna i Malmö	Socialdemokraterna i Malmö	133148933394485	Facebook	skane_county_SE	Skåne County, Sweden	11	1	289989	64000	2267	509
Plan International Sverige	Plan International Sverige	382243262003	Facebook	skane_county_SE	Skåne County, Sweden	31	1	223248	95825	1703	528
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	skane_county_SE	Skåne County, Sweden	39	1	214552	61830	3466	1138
Centerpartiets Ungdomsförbund	Centerpartiets Ungdomsförbund	110793008936879	Facebook	skane_county_SE	Skåne County, Sweden	9	1	191534	83963	1888	452
Socialdemokraterna i Helsingborg	Socialdemokraterna Helsingborg	303070626373544	Facebook	skane_county_SE	Skåne County, Sweden	14	1	189760	55954	1709	481
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	skane_county_SE	Skåne County, Sweden	26	1	184885	54331	2480	601
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	skane_county_SE	Skåne County, Sweden	76	1	182892	39957	1230	272
Moderaterna i Kävlinge	Bengtsson Patrik Mikael	108304136037279	Facebook	skane_county_SE	Skåne County, Sweden	4	1	150996	30000	1064	240
Centerpartiet i Skåne	Centerpartiet i Skåne	109030109129243	Facebook	skane_county_SE	Skåne County, Sweden	2	1	149977	59995	1851	925
Kristdemokraterna Helsingborg	Lindholm 	119710274891528	Facebook	skane_county_SE	Skåne County, Sweden	9	1	144933	34988	1063	351
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	skane_county_SE	Skåne County, Sweden	9	1	132249	61338	3244	724
