advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d130	2019-05-10	BE	Belgium	101	1	1664400	706116	5382	1584
sp.a	sp.a	57253967150	Facebook	d130	2019-05-10	BE	Belgium	202	1	1559705	571574	8048	1438
Open Vld	Open Vld	53668151866	Facebook	d130	2019-05-10	BE	Belgium	168	1	800033	322721	5827	1414
IKEA	IKEA	112961202185776	Facebook	d130	2019-05-10	BE	Belgium	61	1	725783	307539	2402	455
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d130	2019-05-10	BE	Belgium	96	1	627393	293229	2863	516
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d130	2019-05-10	BE	Belgium	14	1	590537	259106	3698	893
Sign for my Future	Sign for my Future	1345513882259768	Facebook	d130	2019-05-10	BE	Belgium	32	1	569661	235833	5444	1353
Facebook Brussels	Facebook	287739491272583	Facebook	d130	2019-05-10	BE	Belgium	15	1	557790	246655	4324	915
DéFI	DéFI	173518112695794	Facebook	d130	2019-05-10	BE	Belgium	133	1	526098	153541	4386	742
Groen	Groen	84920854319	Facebook	d130	2019-05-10	BE	Belgium	107	1	491486	161579	2957	403
John Crombez	sp.a	264131406977201	Facebook	d130	2019-05-10	BE	Belgium	16	1	478817	232714	1735	382
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	d130	2019-05-10	BE	Belgium	84	1	272054	109188	709	55
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	d130	2019-05-10	BE	Belgium	41	1	271962	83227	3204	668
Peter Mertens	PVDA	236485149843971	Facebook	d130	2019-05-10	BE	Belgium	470	1	227421	59613	2603	200
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	d130	2019-05-10	BE	Belgium	48	1	201688	59854	1210	275
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	d130	2019-05-10	BE	Belgium	6	1	196437	84563	1709	445
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d130	2019-05-10	BE	Belgium	2	1	195237	80952	1809	361
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	d130	2019-05-10	BE	Belgium	48	1	183993	68607	1450	242
European Greens		141366725876424	Facebook	d130	2019-05-10	BE	Belgium	10	1	181200	77594	1138	322
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	d130	2019-05-10	BE	Belgium	7	1	173879	70831	449	149
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	d130	2019-05-10	BE	Belgium	44	1	131550	39190	870	145
CD&V	CD&V	52997544531	Facebook	d130	2019-05-10	BE	Belgium	44	1	127866	39432	1049	156
UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	d130	2019-05-10	BE	Belgium	14	1	106361	37681	672	121
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	d130	2019-05-10	BE	Belgium	7	1	103991	47582	1749	392
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	d130	2019-05-10	BE	Belgium	35	1	102242	25724	634	12
