advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	d127	2019-05-07	MT	Malta	6	1	273568	112499	1365	273
David Casa	David Casa	193035580892638	Facebook	d127	2019-05-07	MT	Malta	35	1	240480	65464	687	49
Alfred Sant	Alfred Sant	537789116260209	Facebook	d127	2019-05-07	MT	Malta	19	1	183040	60515	833	87
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	d127	2019-05-07	MT	Malta	3	1	127916	52499	262	121
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	d127	2019-05-07	MT	Malta	20	1	83528	23816	481	12
European Parliament		178362315106	Facebook	d127	2019-05-07	MT	Malta	3	1	62499	27500	374	75
David Stellini	David Stellini	1911257335785088	Facebook	d127	2019-05-07	MT	Malta	6	1	60793	28682	173	32
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	d127	2019-05-07	MT	Malta	19	1	53678	11031	482	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	d127	2019-05-07	MT	Malta	42	1	49858	13212	1115	0
Joe Sammut		433245190070343	Facebook	d127	2019-05-07	MT	Malta	15	1	42518	16174	140	31
Ian Borg	Ian Borg	151496594943131	Facebook	d127	2019-05-07	MT	Malta	4	1	37221	17111	41	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	d127	2019-05-07	MT	Malta	6	1	28939	12720	92	10
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	d127	2019-05-07	MT	Malta	3	1	22979	7323	36	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	d127	2019-05-07	MT	Malta	7	1	21902	7380	181	0
Lovin Malta	Lovin Malta	1700937210129433	Facebook	d127	2019-05-07	MT	Malta	1	1	19999	10000	99	20
Martin Cauchi Inglott	Martin Cauchi Inglot	1198556280321936	Facebook	d127	2019-05-07	MT	Malta	2	1	19165	3833	82	0
Josef Caruana		166617437361908	Facebook	d127	2019-05-07	MT	Malta	6	1	17184	4940	91	4
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	d127	2019-05-07	MT	Malta	2	1	14499	3500	44	0
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	d127	2019-05-07	MT	Malta	1	1	12499	2500	24	0
European Commission Representation in Malta	Kite Group 	300669099950010	Facebook	d127	2019-05-07	MT	Malta	1	1	12499	2500	24	0
Josianne Cutajar		337620233111013	Facebook	d127	2019-05-07	MT	Malta	9	1	12471	2561	44	0
Noel Cassar		290329184871610	Facebook	d127	2019-05-07	MT	Malta	3	1	11688	2337	51	7
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	d127	2019-05-07	MT	Malta	7	1	10106	2150	35	0
Roberta Metsola		406824526101449	Facebook	d127	2019-05-07	MT	Malta	2	1	9999	5000	99	0
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	d127	2019-05-07	MT	Malta	4	1	9551	2341	30	0
