advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m	male	BE	Belgium	9	1	965121	459484	13674	4559
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	m	male	BE	Belgium	3	1	453549	174686	4321	840
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m	male	BE	Belgium	5	1	429942	179697	6613	1294
Open Vld	Open Vld	53668151866	Facebook	m	male	BE	Belgium	29	1	394710	128550	3261	381
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	m	male	BE	Belgium	34	1	345857	105391	1537	0
Peter Mertens	PVDA	236485149843971	Facebook	m	male	BE	Belgium	8	1	252691	110240	1317	235
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	m	male	BE	Belgium	189	1	152199	13130	10492	0
CD&V	CD&V	52997544531	Facebook	m	male	BE	Belgium	6	1	149104	58604	933	160
Barbara Pas	Vlaams Belang	365242667182267	Facebook	m	male	BE	Belgium	1	1	137360	68680	686	343
sp.a	sp.a	57253967150	Facebook	m	male	BE	Belgium	3	1	102061	35940	357	51
John Crombez	sp.a	264131406977201	Facebook	m	male	BE	Belgium	3	1	76492	15298	366	53
Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	m	male	BE	Belgium	2	1	75616	15123	754	151
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	m	male	BE	Belgium	4	1	74832	14966	190	0
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	m	male	BE	Belgium	8	1	72266	15672	281	0
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	m	male	BE	Belgium	8	1	63859	14931	804	102
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	m	male	BE	Belgium	23	1	49842	7953	1232	0
CD&V Oostkamp	CD&V Oostkamp	2062142307347631	Facebook	m	male	BE	Belgium	1	1	48542	24271	242	48
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	m	male	BE	Belgium	1	1	48533	24267	242	48
Maggie De Block	Maggie De Block	1410219772556421	Facebook	m	male	BE	Belgium	24	1	46076	10490	997	0
Kim De Witte	PVDA	315662412174661	Facebook	m	male	BE	Belgium	2	1	38919	7784	414	72
Jos D'Haese	PVDA	1397002987227704	Facebook	m	male	BE	Belgium	5	1	38628	9096	233	0
PTB	PTB	53838654385	Facebook	m	male	BE	Belgium	2	1	38153	7530	425	75
BirdLife Europe and Central Asia	BirdLife Europe and Central Asia	174656216277326	Facebook	m	male	BE	Belgium	2	1	34935	6987	69	0
one brussels	one.brussels	244157445635331	Facebook	m	male	BE	Belgium	4	1	33965	8055	229	0
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	m	male	BE	Belgium	2	1	30877	6030	131	0
