week_code_filter	week_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	FDP	FDP	21289227249	Facebook	1226	1	2550393	704408	32208	927
w020	Week 20	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	214	1	2405326	1077771	7599	1573
w020	Week 20	European Greens	European Greens	141366725876424	Facebook	40	1	2124980	953950	14050	3480
w020	Week 20	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	69	1	2002150	871934	3505	804
w020	Week 20	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	101	1	1934539	800549	6190	1457
w020	Week 20	sp.a	sp.a	57253967150	Facebook	194	1	1693314	552467	7093	1081
w020	Week 20	România în primul rând	Future Innovation	770704223323599	Facebook	35	1	1639617	755238	1889	393
w020	Week 20	Parlement européen en France	Parlement européen en France	279757933824	Facebook	72	1	1471985	576000	5905	1560
w020	Week 20	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	234	1	1418027	417747	8936	1295
w020	Week 20	SPÖ	SPÖ	77393060080	Facebook	538	1	1347181	442436	10157	1467
w020	Week 20	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	756	1	1301807	428392	19933	2119
w020	Week 20	Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	54	1	1176233	446083	3629	773
w020	Week 20	Partito Democratico		77034286895	Facebook	77	1	1110356	485898	3752	728
w020	Week 20	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	26	1	826338	346868	1698	382
w020	Week 20	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	12	1	818330	359166	1145	315
w020	Week 20	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	96	1	814413	380319	3711	669
w020	Week 20	Open Vld	Open Vld	53668151866	Facebook	168	1	802782	316448	5374	1051
w020	Week 20	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	4	1	779760	352380	4439	988
w020	Week 20	DIE LINKE	DIE LINKE	47694585682	Facebook	169	1	773346	269870	3740	136
w020	Week 20	European Parliament		178362315106	Facebook	16	1	754412	329583	3312	808
w020	Week 20	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	124	1	743188	194436	7819	2154
w020	Week 20	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	34	1	709372	279380	723	201
w020	Week 20	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	672409	288800	6642	1668
w020	Week 20	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	128	1	659051	206000	3451	66
w020	Week 20	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	16	1	650141	286535	405	172
w020	Week 20	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	8	1	649998	298333	964	407
w020	Week 20	DéFI	DéFI	173518112695794	Facebook	134	1	641184	135768	4006	419
w020	Week 20	IKEA	IKEA	112961202185776	Facebook	60	1	604985	202750	2885	350
w020	Week 20	Centerpartiet	Centerpartiet	12690894340	Facebook	122	1	578089	207680	6942	1707
w020	Week 20	Venstre, Danmarks Liberale Parti		21465928829	Facebook	18	1	550590	235571	4185	1099
w020	Week 20	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	134	1	537551	208935	8065	1422
w020	Week 20	John Crombez	sp.a	264131406977201	Facebook	16	1	536283	249848	1917	359
w020	Week 20	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	43	1	526315	186916	893	262
w020	Week 20	Greenpeace Deutschland		22541752487	Facebook	184	1	526290	148548	3319	397
w020	Week 20	Campact e.V.	Campact e.V.	82734241364	Facebook	21	1	523361	219512	3390	743
w020	Week 20	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	39	1	517696	208067	923	145
w020	Week 20	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	186	1	506328	158316	4579	308
