advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	m25_34	male (25-34)	4964	1	2133539	373653	79443	0
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	m25_34	male (25-34)	19	1	833961	379155	2403	722
Gouvernement	Gouvernement	392341217527576	Facebook	m25_34	male (25-34)	10	1	803054	335884	1125	288
European Parliament	European Parliament	178362315106	Facebook	m25_34	male (25-34)	39	1	722570	314549	4278	1386
Avaaz	Avaaz	8340223883	Facebook	m25_34	male (25-34)	10	1	499014	199506	639	141
FDP	FDP	21289227249	Facebook	m25_34	male (25-34)	543	1	455165	72283	13683	71
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	m25_34	male (25-34)	65	1	366132	157598	797	268
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	m25_34	male (25-34)	793	1	334802	57186	11970	33
INBOX	New Digital Media	369693523475596	Facebook	m25_34	male (25-34)	15	1	292667	127236	377	36
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	m25_34	male (25-34)	5	1	289631	120634	689	148
Fidesz	Fidesz	9844779306	Facebook	m25_34	male (25-34)	18	1	280267	127002	1215	540
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	m25_34	male (25-34)	19	1	275985	103425	872	244
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	m25_34	male (25-34)	35	1	269137	98398	917	79
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	m25_34	male (25-34)	4	1	264029	114427	510	255
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m25_34	male (25-34)	9	1	225144	109671	3366	1088
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	m25_34	male (25-34)	3	1	220299	110150	1192	293
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	m25_34	male (25-34)	1	1	215394	107697	107	21
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	m25_34	male (25-34)	5	1	199980	84441	413	82
The Labour Party	The Labour Party	25749647410	Facebook	m25_34	male (25-34)	10	1	161144	70856	1314	412
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	m25_34	male (25-34)	24	1	151618	31210	2029	417
Cruel	In Progress	1949870255322243	Facebook	m25_34	male (25-34)	1	1	130805	52322	261	130
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	m25_34	male (25-34)	18	1	130635	47745	935	117
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m25_34	male (25-34)	242	1	129664	31483	4483	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	m25_34	male (25-34)	17	1	126783	54217	2474	507
Party of the European Left	Franziska Laskowski	160598290012	Facebook	m25_34	male (25-34)	1	1	124411	49764	124	24
SPÖ	SPÖ	77393060080	Facebook	m25_34	male (25-34)	23	1	123766	44957	1853	322
Harald Vilimsky	FPÖ	547597092025909	Facebook	m25_34	male (25-34)	4	1	118734	41574	232	39
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	m25_34	male (25-34)	4	1	115147	47013	390	155
Οι Έλληνες	In Progress	2273336566260671	Facebook	m25_34	male (25-34)	2	1	114337	49691	347	173
European Commission	European Commission	107898832590939	Facebook	m25_34	male (25-34)	3	1	112672	51617	210	42
Werner Kogler	Die Grünen	133612666671985	Facebook	m25_34	male (25-34)	2	1	108823	42101	1087	217
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	m25_34	male (25-34)	16	1	104492	35552	566	42
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	m25_34	male (25-34)	1	1	101265	40506	202	101
Conservatives	The Conservative Party	8807334278	Facebook	m25_34	male (25-34)	621	1	92899	17457	3016	16
