advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d129	2019-05-09	CY	Cyprus	7	1	380189	173997	2518	559
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	d129	2019-05-09	CY	Cyprus	22	1	213887	61392	768	64
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	d129	2019-05-09	CY	Cyprus	24	1	67842	14552	305	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	d129	2019-05-09	CY	Cyprus	11	1	66656	15832	494	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	d129	2019-05-09	CY	Cyprus	10	1	64144	16579	404	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	d129	2019-05-09	CY	Cyprus	6	1	55640	19344	121	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	d129	2019-05-09	CY	Cyprus	5	1	43321	9414	105	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	d129	2019-05-09	CY	Cyprus	9	1	40562	11841	89	0
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	d129	2019-05-09	CY	Cyprus	8	1	36711	13713	134	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	d129	2019-05-09	CY	Cyprus	5	1	34316	16113	83	8
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	d129	2019-05-09	CY	Cyprus	2	1	29991	7498	98	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	d129	2019-05-09	CY	Cyprus	6	1	23330	4499	230	0
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	d129	2019-05-09	CY	Cyprus	3	1	21665	5333	99	0
Συμμαχία Πολιτών	Anastasia Fella	470323203056530	Facebook	d129	2019-05-09	CY	Cyprus	10	1	17993	4261	187	0
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	d129	2019-05-09	CY	Cyprus	2	1	17142	3428	33	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	d129	2019-05-09	CY	Cyprus	3	1	14496	3499	89	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	d129	2019-05-09	CY	Cyprus	7	1	13357	2757	31	0
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	d129	2019-05-09	CY	Cyprus	3	1	11331	2866	56	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d129	2019-05-09	CY	Cyprus	1	1	10437	4175	10	2
Dr. Eleni Stavrou		822417261217421	Facebook	d129	2019-05-09	CY	Cyprus	1	1	9999	2000	19	0
Αντιγόνη Παπαδοπούλου - Η φωνή του ενεργού πολίτη		243308565736627	Facebook	d129	2019-05-09	CY	Cyprus	1	1	6249	1250	12	0
Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	d129	2019-05-09	CY	Cyprus	1	1	6249	1250	12	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d129	2019-05-09	CY	Cyprus	1	1	6102	3051	3	0
Ιακώβου Βάκης		332523037613071	Facebook	d129	2019-05-09	CY	Cyprus	1	1	4545	909	9	0
VoteWatch Europe		355087424564148	Facebook	d129	2019-05-09	CY	Cyprus	4	1	2783	1175	4	1
