advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	hessen	Hessen	DE	Germany	1347	1	3657592	731811	118298	9
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	hessen	Hessen	DE	Germany	1392	1	3542735	1093464	52973	4571
Nicola Beer	FDP	206866712830769	Facebook	hessen	Hessen	DE	Germany	80	1	2494109	1064362	24132	5255
FDP	FDP	21289227249	Facebook	hessen	Hessen	DE	Germany	1461	1	1233775	249458	40835	52
DIE LINKE	DIE LINKE	47694585682	Facebook	hessen	Hessen	DE	Germany	81	1	412211	124763	3812	104
SPD	SPD	47930567748	Facebook	hessen	Hessen	DE	Germany	4433	1	355914	131273	5459	164
FDP Hessen	FDP Hessen	188188564583	Facebook	hessen	Hessen	DE	Germany	9	1	330996	104124	1247	99
Christiane Hinninger	Christiane Hinninger	333672360622676	Facebook	hessen	Hessen	DE	Germany	4	1	249996	80000	1996	400
Sebastian Rutten	Sebastian Rutten - FDP WIesbaden	344889229443918	Facebook	hessen	Hessen	DE	Germany	22	1	209241	49252	3181	264
Gert-Uwe Mende	Evelyn Barbara Susanne Otto	2171790612879542	Facebook	hessen	Hessen	DE	Germany	2	1	149841	59926	597	99
DIE LINKE. Hessen	DIE LINKE. Hessen	558754197477014	Facebook	hessen	Hessen	DE	Germany	1	1	99999	50000	999	500
Junge Union Hessen	Junge Union Hessen	219942005150	Facebook	hessen	Hessen	DE	Germany	12	1	76988	30000	1188	0
CDU Darmstadt	CDU Kreisverband Darmstadt	192894677394511	Facebook	hessen	Hessen	DE	Germany	10	1	74990	14000	990	0
European Parliament	European Parliament	178362315106	Facebook	hessen	Hessen	DE	Germany	13	1	50134	22553	327	71
SPD-Bezirk Hessen-Süd	SPD-Bezirk Hessen-Süd	1333107056727044	Facebook	hessen	Hessen	DE	Germany	1	1	49999	10000	499	100
Volker Bouffier	CDU Hessen	53810387822	Facebook	hessen	Hessen	DE	Germany	1	1	49999	10000	499	100
Katarina Barley	SPD	1522202731410785	Facebook	hessen	Hessen	DE	Germany	837	1	47306	11180	806	14
Avaaz	Avaaz	8340223883	Facebook	hessen	Hessen	DE	Germany	26	1	35957	15728	318	62
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	hessen	Hessen	DE	Germany	89	1	35394	13178	186	44
AfD Fraktion Darmstadt	AfD-Darmstadt-Fraktion	1287910941236600	Facebook	hessen	Hessen	DE	Germany	9	1	32991	6000	891	0
Freie Demokraten Marburg-Biedenkopf	FDP Marburg-Biedenkopf	1809612912702100	Facebook	hessen	Hessen	DE	Germany	6	1	29773	5955	589	0
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	hessen	Hessen	DE	Germany	15	1	25486	12585	79	18
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	hessen	Hessen	DE	Germany	33	1	25191	11009	194	43
Martina Werner	SPD-Bezirk Hessen-Nord	578604215560969	Facebook	hessen	Hessen	DE	Germany	7	1	24200	4461	629	0
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	hessen	Hessen	DE	Germany	5	1	20822	10060	129	30
