advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	u18_24	unknown (18-24)	FI	Finland	212	1	14409	5285	95	18
European Parliament		178362315106	Facebook	u18_24	unknown (18-24)	FI	Finland	47	1	12893	5718	107	37
Vihreät - De Gröna		33722070600	Facebook	u18_24	unknown (18-24)	FI	Finland	29	1	3058	1072	13	2
WWF Suomi		119054448115588	Facebook	u18_24	unknown (18-24)	FI	Finland	7	1	1785	867	7	1
Oatly		585888148224935	Facebook	u18_24	unknown (18-24)	FI	Finland	3	1	1137	462	7	1
XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	u18_24	unknown (18-24)	FI	Finland	19	1	1093	422	6	0
Kaisa Penny		259256970891807	Facebook	u18_24	unknown (18-24)	FI	Finland	11	1	837	284	4	0
Feministinen puolue		246435052396654	Facebook	u18_24	unknown (18-24)	FI	Finland	3	1	809	161	5	0
Kialo		729627343834501	Facebook	u18_24	unknown (18-24)	FI	Finland	288	1	791	286	6	1
Liban Sheikh		302959147221497	Facebook	u18_24	unknown (18-24)	FI	Finland	11	1	741	151	7	0
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	u18_24	unknown (18-24)	FI	Finland	4	1	700	148	3	0
Mikkel Näkkäläjärvi		617733068345315	Facebook	u18_24	unknown (18-24)	FI	Finland	43	1	697	170	7	0
Kokoomus	Kokoomus	201285237101	Facebook	u18_24	unknown (18-24)	FI	Finland	38	1	612	136	15	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	u18_24	unknown (18-24)	FI	Finland	28	1	605	167	6	1
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	u18_24	unknown (18-24)	FI	Finland	3	1	571	222	1	0
European Greens	European Greens	141366725876424	Facebook	u18_24	unknown (18-24)	FI	Finland	7	1	565	281	2	1
Keskusta	Suomen Keskusta	55312855747	Facebook	u18_24	unknown (18-24)	FI	Finland	23	1	505	125	2	0
Amanda Pasanen		1590714481237792	Facebook	u18_24	unknown (18-24)	FI	Finland	4	1	481	108	7	3
Amnesty International - Suomen osasto		134934386349	Facebook	u18_24	unknown (18-24)	FI	Finland	3	1	474	117	3	0
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	u18_24	unknown (18-24)	FI	Finland	9	1	459	106	4	0
Neste		1083597725003936	Facebook	u18_24	unknown (18-24)	FI	Finland	1	1	456	182	4	0
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	u18_24	unknown (18-24)	FI	Finland	5	1	443	92	4	0
Stina Wahlsten		247410845719596	Facebook	u18_24	unknown (18-24)	FI	Finland	18	1	422	78	7	0
Ykkösketjuun		2118628725055114	Facebook	u18_24	unknown (18-24)	FI	Finland	2	1	417	208	2	0
Svensk Ungdom - RKP-nuoret		172659206933	Facebook	u18_24	unknown (18-24)	FI	Finland	11	1	385	114	2	0
