advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	d127	2019-05-07	MT	Malta	6	1	273568	112499	1365	273
David Casa	David Casa	193035580892638	Facebook	d127	2019-05-07	MT	Malta	34	1	242115	66192	728	51
Alfred Sant	Alfred Sant	537789116260209	Facebook	d127	2019-05-07	MT	Malta	19	1	185875	61738	819	78
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	d127	2019-05-07	MT	Malta	2	1	105555	44444	221	94
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	d127	2019-05-07	MT	Malta	20	1	83528	23816	481	12
David Stellini	David Stellini	1911257335785088	Facebook	d127	2019-05-07	MT	Malta	6	1	63967	29317	179	32
European Parliament		178362315106	Facebook	d127	2019-05-07	MT	Malta	3	1	62499	27500	374	75
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	d127	2019-05-07	MT	Malta	19	1	59275	12222	495	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	d127	2019-05-07	MT	Malta	42	1	50155	13672	1163	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	d127	2019-05-07	MT	Malta	6	1	45045	20071	134	16
Ian Borg	Ian Borg	151496594943131	Facebook	d127	2019-05-07	MT	Malta	4	1	40396	18698	44	0
Joe Sammut		433245190070343	Facebook	d127	2019-05-07	MT	Malta	15	1	34326	14340	154	32
Lovin Malta	Lovin Malta	1700937210129433	Facebook	d127	2019-05-07	MT	Malta	1	1	19999	10000	99	20
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	d127	2019-05-07	MT	Malta	3	1	19444	3888	38	0
Martin Cauchi Inglott	Martin Cauchi Inglot	1198556280321936	Facebook	d127	2019-05-07	MT	Malta	2	1	19165	3833	82	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	d127	2019-05-07	MT	Malta	7	1	18569	7214	188	0
Josef Caruana		166617437361908	Facebook	d127	2019-05-07	MT	Malta	6	1	17983	5202	78	0
Noel Cassar		290329184871610	Facebook	d127	2019-05-07	MT	Malta	3	1	14999	3000	29	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	d127	2019-05-07	MT	Malta	2	1	14499	3500	44	0
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	d127	2019-05-07	MT	Malta	1	1	12499	2500	24	0
European Commission Representation in Malta	Kite Group 	300669099950010	Facebook	d127	2019-05-07	MT	Malta	1	1	12499	2500	24	0
Live Communications for MEP Elections May 2019		962042630582450	Facebook	d127	2019-05-07	MT	Malta	4	1	11120	2696	34	0
Malta Qabel Kollox		244715312774043	Facebook	d127	2019-05-07	MT	Malta	1	1	11111	5555	55	11
Roberta Metsola		406824526101449	Facebook	d127	2019-05-07	MT	Malta	2	1	9999	5000	99	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	d127	2019-05-07	MT	Malta	4	1	9423	4524	47	0
