advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd1	Yesterday	3315	1	10569932	3139899	124930	8169
European Parliament	European Parliament	178362315106	Facebook	rd1	Yesterday	112	1	8414061	3788433	64022	13596
CDU	CDU	78502295414	Facebook	rd1	Yesterday	2915	1	3788329	757214	148736	928
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	rd1	Yesterday	59	1	3398319	1487500	21962	5192
FDP	FDP	21289227249	Facebook	rd1	Yesterday	1855	1	3294823	1020898	38369	2281
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd1	Yesterday	13	1	2531660	1203333	33910	10033
Sebastian Kurz	Volkspartei	105151752909840	Facebook	rd1	Yesterday	17	1	2441656	1058333	23456	4883
Moderaterna	Moderaterna	7719591155	Facebook	rd1	Yesterday	114	1	2312614	927148	33957	9076
European Greens	European Greens	141366725876424	Facebook	rd1	Yesterday	26	1	2292159	1025000	24292	6250
Fidesz	Fidesz	9844779306	Facebook	rd1	Yesterday	23	1	2209977	956000	20203	9189
DIE LINKE	DIE LINKE	47694585682	Facebook	rd1	Yesterday	600	1	2113980	574166	19989	399
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	rd1	Yesterday	14	1	1859991	898500	11441	2550
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	rd1	Yesterday	39	1	1777483	757916	24346	8018
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd1	Yesterday	52	1	1717077	751595	5938	2548
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rd1	Yesterday	346	1	1548615	542911	36276	8081
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	rd1	Yesterday	44	1	1466134	643896	18181	4321
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd1	Yesterday	8	1	1459518	664761	4517	2057
Open Vld	Open Vld	53668151866	Facebook	rd1	Yesterday	55	1	1416223	602801	16801	3709
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	rd1	Yesterday	144	1	1350585	517845	4141	1571
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	rd1	Yesterday	117	1	1314191	479385	2508	879
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	rd1	Yesterday	121	1	1198665	368380	4403	1084
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	rd1	Yesterday	66	1	1175614	424196	8300	2256
MSZP	MSZP	115388925185513	Facebook	rd1	Yesterday	25	1	1162374	478976	3389	1437
sp.a	sp.a	57253967150	Facebook	rd1	Yesterday	21	1	1139755	462571	4628	1273
CD&V	CD&V	52997544531	Facebook	rd1	Yesterday	24	1	1124327	474166	12572	2605
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	rd1	Yesterday	16	1	1114272	495642	6783	2479
Groen	Groen	84920854319	Facebook	rd1	Yesterday	37	1	1022073	415547	7310	1504
Демократична България	Демократична България	995342840629890	Facebook	rd1	Yesterday	31	1	988270	426972	6739	1280
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rd1	Yesterday	18	1	859994	376499	1385	605
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	rd1	Yesterday	19	1	852335	356865	3249	1313
SSU	SSU	45101268520	Facebook	rd1	Yesterday	60	1	821080	302259	12296	3260
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	rd1	Yesterday	24	1	807455	328054	984	396
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rd1	Yesterday	35	1	761959	294394	1509	467
INBOX	New Digital Media	369693523475596	Facebook	rd1	Yesterday	9	1	761663	359166	1146	199
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	rd1	Yesterday	10	1	757281	353571	7413	1951
Alfahír	Alfahír Hírportál	525574220799452	Facebook	rd1	Yesterday	25	1	737154	278083	2801	1210
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	rd1	Yesterday	9	1	714521	315119	5389	1222
SPÖ	SPÖ	77393060080	Facebook	rd1	Yesterday	40	1	704847	298392	5400	1886
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	rd1	Yesterday	20	1	703527	323523	2212	1022
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	rd1	Yesterday	3	1	671426	328571	4212	1142
Brando Benifei	Brando Benifei	291380024325396	Facebook	rd1	Yesterday	14	1	644328	252166	4194	1025
Campact e.V.	Campact e.V.	82734241364	Facebook	rd1	Yesterday	4	1	633332	316666	4665	1083
Harald Vilimsky	FPÖ	547597092025909	Facebook	rd1	Yesterday	6	1	624998	288333	6081	1216
RMDSZ	RMDSZ	102601499822802	Facebook	rd1	Yesterday	18	1	605983	166000	1278	231
