advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HSLS Split		436749753018950	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	1	1	195329	97664	433	86
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	48	1	77782	19659	181	1
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	6	1	74756	15875	180	0
European Parliament		178362315106	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	30	1	74636	34035	204	45
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	29	1	68435	16443	134	6
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	40	1	63128	17818	158	9
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	62	1	62978	28374	99	4
Valter Flego	Valter Flego	441675022557503	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	11	1	54822	11812	98	2
Nova ljevica	Markovina Dragan	706769699498076	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	15	1	44971	9202	292	31
European Greens		141366725876424	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	34	1	32069	13123	65	18
Ruža Tomašić		1434305366791182	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	40	1	26018	8874	65	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	27	1	19705	6791	34	1
pametno.org	pametno.org	144815235686385	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	24	1	17442	6309	31	0
SDP Split		111289382263907	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	3	1	14997	3000	264	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	4	1	12592	3270	28	0
Eclectica		1379977375431894	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	1	1	10890	5445	48	9
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	26	1	10065	2647	30	2
Ante Pranić, gradonačelnik Grada Vrgorca		984228071666006	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	1	1	9999	5000	88	0
Ranko Ostojić		414575348695604	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	14	1	8519	2703	97	0
Goran Kotur		1570501086345718	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	3	1	6997	1000	264	0
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	10	1	6422	2119	17	1
Kialo		729627343834501	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	313	1	6037	2412	14	5
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	16	1	5009	1303	13	0
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	4	1	4943	1964	7	1
Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	10	1	4807	1714	13	1
