advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Commission		107898832590939	Facebook	d100	2019-04-10	SK	Slovakia	16	1	101571	43099	305	75
Pavol Dubček		282565561906912	Facebook	d100	2019-04-10	SK	Slovakia	3	1	64996	15999	297	0
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	d100	2019-04-10	SK	Slovakia	2	1	50228	9979	131	0
Plamienok n.o.		174988447418	Facebook	d100	2019-04-10	SK	Slovakia	6	1	28383	12081	49	14
Alojz Baránik Právo a Sloboda		1042738452407817	Facebook	d100	2019-04-10	SK	Slovakia	1	1	24999	5000	49	0
Ján Rudolf - eurofondy, rady a tipy		1032120240148860	Facebook	d100	2019-04-10	SK	Slovakia	1	1	24999	5000	49	0
Branislav Škripek		498701220263973	Facebook	d100	2019-04-10	SK	Slovakia	3	1	22258	4880	55	0
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	d100	2019-04-10	SK	Slovakia	2	1	18386	3677	32	0
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	d100	2019-04-10	SK	Slovakia	31	1	14615	3318	222	0
Ivan ŠTEFANEC		324560137683033	Facebook	d100	2019-04-10	SK	Slovakia	4	1	13879	5751	86	10
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	d100	2019-04-10	SK	Slovakia	19	1	12166	3883	71	0
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	d100	2019-04-10	SK	Slovakia	13	1	10890	2692	57	0
Európsky parlament – Kancelária na Slovensku		232491033085	Facebook	d100	2019-04-10	SK	Slovakia	9	1	10634	2357	56	4
Obnovujeme.sk		397547021023863	Facebook	d100	2019-04-10	SK	Slovakia	2	1	9088	1817	17	0
Penta Investments		1655338381438249	Facebook	d100	2019-04-10	SK	Slovakia	1	1	8330	4165	20	4
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	d100	2019-04-10	SK	Slovakia	7	1	7591	1498	65	10
Michal Šipoš - kandidát do Európskeho parlamentu		156395481064391	Facebook	d100	2019-04-10	SK	Slovakia	2	1	6951	3475	34	12
NAJ - politická strana odborníkov a etiky		187498825018596	Facebook	d100	2019-04-10	SK	Slovakia	1	1	6249	1249	12	0
Igor Dušenka - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1160570887436415	Facebook	d100	2019-04-10	SK	Slovakia	1	1	5555	1111	11	0
European Parliament		178362315106	Facebook	d100	2019-04-10	SK	Slovakia	21	1	5106	1007	27	0
Anna Zaborska - Kresťanská únia		664771476880455	Facebook	d100	2019-04-10	SK	Slovakia	1	1	4999	2499	49	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d100	2019-04-10	SK	Slovakia	26	1	4583	2167	8	2
Michal Považan - kandidát do Európskeho parlamentu za KDH		1183320988494283	Facebook	d100	2019-04-10	SK	Slovakia	4	1	4165	666	148	0
Tomáš Dentico, váš hlas rešpektovaný v Europarlamente	Skalnik Petr	1172318522948253	Facebook	d100	2019-04-10	SK	Slovakia	4	1	4064	1035	91	0
CenPress		257629698168756	Facebook	d100	2019-04-10	SK	Slovakia	1	1	3846	769	7	0
