advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vlaams Belang	Vlaams Belang	56605856504	Facebook	55_64	55-64	BE	Belgium	9	1	186662	93233	2363	931
Open Vld	Open Vld	53668151866	Facebook	55_64	55-64	BE	Belgium	29	1	128035	42364	985	144
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	55_64	55-64	BE	Belgium	5	1	113673	46458	1645	321
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	55_64	55-64	BE	Belgium	3	1	100276	38177	945	181
Peter Mertens	PVDA	236485149843971	Facebook	55_64	55-64	BE	Belgium	7	1	46675	20563	210	38
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	55_64	55-64	BE	Belgium	14	1	44620	11161	100	0
European Parliament	European Parliament	178362315106	Facebook	55_64	55-64	BE	Belgium	2	1	32282	6456	322	64
Barbara Pas	Vlaams Belang	365242667182267	Facebook	55_64	55-64	BE	Belgium	1	1	25198	12599	125	62
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	55_64	55-64	BE	Belgium	8	1	22228	5303	281	34
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	55_64	55-64	BE	Belgium	4	1	22226	4445	75	0
Maggie De Block	Maggie De Block	1410219772556421	Facebook	55_64	55-64	BE	Belgium	24	1	18822	4196	454	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	55_64	55-64	BE	Belgium	2	1	16880	3376	39	0
Frédéric Daerden	Frédéric Charles R Daerden	341897923206486	Facebook	55_64	55-64	BE	Belgium	2	1	16203	3240	196	25
CD&V	CD&V	52997544531	Facebook	55_64	55-64	BE	Belgium	5	1	15936	5109	138	14
sp.a	sp.a	57253967150	Facebook	55_64	55-64	BE	Belgium	3	1	12934	4777	47	7
Ecolo Hainaut	Ecolo Hainaut	121653681195914	Facebook	55_64	55-64	BE	Belgium	2	1	12564	3113	40	0
Lynn Wesenbeek - Lijstduwer Open Vld Europa	Arendsoog	280977886188439	Facebook	55_64	55-64	BE	Belgium	1	1	11968	2393	119	23
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	55_64	55-64	BE	Belgium	23	1	11591	1779	311	0
Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	55_64	55-64	BE	Belgium	1	1	11581	2316	115	23
John Crombez	sp.a	264131406977201	Facebook	55_64	55-64	BE	Belgium	3	1	11408	2281	52	7
Yannick de Wilde d'Estmael	Yannick de Wilde d'Estmael 	2194262913922415	Facebook	55_64	55-64	BE	Belgium	1	1	10062	2012	19	0
Kim De Witte	PVDA	315662412174661	Facebook	55_64	55-64	BE	Belgium	2	1	9032	1806	106	14
Lise Vandecasteele	PVDA	2433030616715564	Facebook	55_64	55-64	BE	Belgium	1	1	8613	1722	17	0
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	55_64	55-64	BE	Belgium	4	1	8008	1601	26	0
Jos D'Haese	PVDA	1397002987227704	Facebook	55_64	55-64	BE	Belgium	3	1	7373	1474	38	0
