advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Open Vld	Open Vld	53668151866	Facebook	18_24	18-24	BE	Belgium	97	1	3028686	1249631	32468	7843
Vlaams Belang	Vlaams Belang	56605856504	Facebook	18_24	18-24	BE	Belgium	36	1	2768944	1188502	41730	10889
CD&V	CD&V	52997544531	Facebook	18_24	18-24	BE	Belgium	120	1	2529058	900922	17879	3322
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	18_24	18-24	BE	Belgium	42	1	2394675	1041946	31641	9707
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	18_24	18-24	BE	Belgium	17	1	2052203	1001706	18027	6038
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	18_24	18-24	BE	Belgium	43	1	1738586	753592	4013	1128
sp.a	sp.a	57253967150	Facebook	18_24	18-24	BE	Belgium	34	1	1692344	756042	5661	1499
Groen	Groen	84920854319	Facebook	18_24	18-24	BE	Belgium	49	1	1644980	655901	12204	2333
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	18_24	18-24	BE	Belgium	284	1	1445915	356957	28275	1622
Peter Mertens	PVDA	236485149843971	Facebook	18_24	18-24	BE	Belgium	50	1	1200488	448749	11436	3581
Ecolo	Ecolo	38296327361	Facebook	18_24	18-24	BE	Belgium	27	1	1064632	449815	5124	962
John Crombez	sp.a	264131406977201	Facebook	18_24	18-24	BE	Belgium	21	1	944546	441399	2667	676
European Youth Forum	European Youth Forum	80161254850	Facebook	18_24	18-24	BE	Belgium	2	1	810435	382045	5209	1042
European Greens	European Greens	141366725876424	Facebook	18_24	18-24	BE	Belgium	11	1	555345	258664	6513	1844
Jos D'Haese	PVDA	1397002987227704	Facebook	18_24	18-24	BE	Belgium	21	1	486954	116973	9139	2009
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	18_24	18-24	BE	Belgium	26	1	472359	180938	7619	2030
Hilde Crevits	Hilde Crevits	384632394957341	Facebook	18_24	18-24	BE	Belgium	2	1	470256	190905	5122	1024
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	18_24	18-24	BE	Belgium	58	1	448435	192584	3089	319
Koen Geens	CD&V	294055357407926	Facebook	18_24	18-24	BE	Belgium	41	1	423198	170776	7440	1873
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	18_24	18-24	BE	Belgium	19	1	371388	96639	1785	240
Guy D'haeseleer	Vlaams Belang	1070595116362186	Facebook	18_24	18-24	BE	Belgium	2	1	366897	170467	3668	1445
Sabine de Bethune	Sabine de Bethune	254157758598438	Facebook	18_24	18-24	BE	Belgium	12	1	358726	151767	1597	301
CD&V Limburg	CD&V Limburg	495564387205601	Facebook	18_24	18-24	BE	Belgium	25	1	351638	156231	3040	978
one brussels	one.brussels	244157445635331	Facebook	18_24	18-24	BE	Belgium	16	1	349198	73876	1232	108
Theo Francken	Nieuw-Vlaamse Alliantie	483497581789280	Facebook	18_24	18-24	BE	Belgium	3	1	343377	140453	2883	1340
